Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
1,6250,4.233011050758362,5.436,0.09669234533462158
2,12500,3.5965282419395446,14.51,0.09344031740423384
3,18750,3.1909244845199587,22.028,0.09024391620883933
4,25000,2.86916883351326,28.408,0.08710314174843566
5,31250,2.5903578290557863,34.0,0.08401799402302337
6,37500,2.357758171930313,38.632,0.08098847303260269
7,43750,2.170333967618942,42.674,0.07801457877717269
8,50000,2.019279828913212,46.078,0.07509631125673617
9,56250,1.9033576937627792,48.56,0.07223367047128987
10,62500,1.8003405423641206,50.658,0.06942665642083584
11,68750,1.704901577182412,53.18,0.06667526910537469
12,75000,1.6100211998271943,55.482,0.06397950852490412
13,81250,1.5310278449749946,57.658,0.06133937467942452
14,87500,1.4578255266219378,59.004,0.05875486756893727
15,93750,1.3923524723803997,60.78,0.05622598719344177
16,100000,1.3194289015626908,62.42,0.05375273355293776
17,106250,1.2592487875980138,63.89,0.05133510664742475
18,112500,1.202179831879139,65.46,0.04897310647690336
19,118750,1.1343412758153677,67.044,0.046666733041374246
20,125000,1.080787389832139,68.372,0.044415986340835815
21,131250,1.0310280565735699,69.622,0.04222086637529017
22,137500,0.9711066462501884,71.216,0.040081373144736226
23,143750,0.9270009687283635,72.464,0.03799750664917372
24,150000,0.8800005021946132,73.65,0.035969266888603316
25,156250,0.827323495297581,74.952,0.03399665386302429
26,162500,0.7835115426653624,76.292,0.032079667572436604
27,168750,0.7353573107654229,77.586,0.030218308016840698
28,175000,0.6916814754597843,78.684,0.028412575196236137
29,181250,0.64367265381217,80.192,0.026662469110623553
30,187500,0.6117999994720519,81.152,0.024967989760002227
31,190625,0.42323956507653,86.814,0.024141610110313644
32,193750,0.38084515632689,87.824,0.023329137144372923
33,196875,0.3476270333492011,89.078,0.022530570862179997
34,200000,0.32562560895085335,89.606,0.021745911263735065
35,203125,0.3099065821236372,89.972,0.020975158349038122
36,206250,0.2901836096888781,90.784,0.020218312118088975
37,209375,0.2739751592792571,91.21,0.019475372570887568
38,212500,0.25750917518362404,91.578,0.01874633970743416
39,215625,0.2434299726164341,92.086,0.018031213527728792
40,218750,0.2294873961675167,92.466,0.017329994031771254
41,221875,0.21990916495114565,92.948,0.016642681219561768
42,225000,0.20809316375367343,93.294,0.015969275091100108
43,228125,0.19549591847084463,93.652,0.015309775646386478
44,231250,0.18873990227967502,93.798,0.014664182885420741
45,234375,0.17996154075078666,94.174,0.014032496808202859
46,237500,0.1684788846179843,94.64,0.013414717414732855
47,240625,0.1644929453626275,94.654,0.012810844705010743
48,243750,0.158193157928437,94.884,0.012220878679036564
49,246875,0.1477730244803056,95.224,0.011644819336810278
50,250000,0.14670057481804863,95.204,0.01108266667833186
51,253125,0.13689041440118105,95.562,0.010534420703601373
52,256250,0.1373527890956402,95.528,0.010000081412618732
53,259375,0.1302177515038103,95.79,0.009479648805384006
54,262500,0.12565417347297073,95.954,0.008973122881897255
55,265625,0.11971656001204625,96.09,0.008480503642158353
56,268750,0.11610927947271615,96.356,0.008001791086167461
57,271875,0.11040239750869572,96.508,0.007536985213924394
58,275000,0.10759454635169358,96.584,0.007086086025429176
59,278125,0.10627950793262571,96.638,0.006649093520681934
60,281250,0.09766203991428017,96.886,0.006226007699682612
61,282813,0.07493007842717085,97.702,0.006019614327104427
62,284376,0.07040920592562945,97.848,0.0058166998508886346
63,285939,0.07064526922952698,97.874,0.005617264271035242
64,287502,0.06745205466949541,97.924,0.005421307587544228
65,289065,0.0642786631282444,98.066,0.005228829800415623
66,290628,0.06466939048579419,98.052,0.00503983090964941
67,292191,0.06338329456454013,98.03,0.004854310915245559
68,293754,0.06397941643095105,97.992,0.004672269817204095
69,295317,0.06309520624999865,98.06,0.0044937076155250185
70,296880,0.060705542548601915,98.176,0.004318624310208361
71,298443,0.061144493735512756,98.13,0.004147019901254064
72,300006,0.06016630896260475,98.258,0.0039788943886621695
73,301569,0.059705381785916854,98.15,0.0038142477724326554
74,303132,0.05784867936268601,98.19,0.0036530800525655257
75,304695,0.05904972888965765,98.174,0.0034953912290607825
76,306258,0.05755815270129813,98.248,0.003341181301918433
77,307821,0.058406762813318636,98.226,0.00319045027113847
78,309384,0.059138817500539946,98.222,0.0030431981367208902
79,310947,0.05583335121478933,98.3,0.0028994248986656994
80,312510,0.05659754120256759,98.324,0.002759130556972894
81,314073,0.05507334782393388,98.356,0.00262231511164249
82,315636,0.05525258748991128,98.372,0.0024889785626744628
83,317199,0.053560211258998194,98.402,0.0023591209100688303
84,318762,0.055759094433334044,98.292,0.002232742153825587
85,320325,0.05467435795602568,98.334,0.002109842293944719
86,321888,0.05416203510742849,98.368,0.0019904213304262437
87,323451,0.0532805158311867,98.366,0.0018744792632701685
88,325014,0.055664798401171604,98.246,0.0017620160924764774
89,326577,0.053557466495777965,98.352,0.0016530318180451693
90,328140,0.054777074008774886,98.338,0.0015475264399762503
91,328922,0.043791282549262275,98.714,0.001496045699225715
92,329704,0.04435146438604568,98.72,0.0014454357958124998
93,330486,0.042436089653693276,98.746,0.0013956967297366048
94,331268,0.0454108649954114,98.634,0.0013468285009980185
95,332050,0.041816483425926844,98.734,0.0012988311095967536
96,332832,0.04207203491493259,98.782,0.0012517045555328113
97,333614,0.042936725026863576,98.756,0.0012054488388061925
98,334396,0.04257177052152393,98.78,0.0011600639594168897
99,335178,0.041463832281615653,98.802,0.0011155499173649002
100,335960,0.044534484254996606,98.67,0.0010719067126502356
101,336742,0.042561773854174444,98.772,0.0010291343452728885
102,337524,0.04274731218074079,98.79,0.0009872328152328608
103,338306,0.04319422203949783,98.736,0.0009462021225301517
104,339088,0.04214904304129927,98.778,0.0009060422671647674
105,339870,0.04241736738673409,98.824,0.0008667532491366981
106,340652,0.04237743835363899,98.856,0.000828335068445947
107,341434,0.04203137562698339,98.766,0.0007907877250925172
108,342216,0.041194403205540915,98.806,0.0007541112190764047
109,342998,0.0417655249610972,98.796,0.0007183055503976107
110,343780,0.04154827737825854,98.828,0.0006833707190561363
111,344562,0.041541932508006425,98.824,0.0006493067250519827
112,345344,0.04238806013762236,98.72,0.000616113568385148
113,346126,0.04277316534229557,98.73,0.0005837912490556313
114,346908,0.04310864340091158,98.774,0.0005523397670634345
115,347690,0.040467753746758796,98.804,0.0005217591224085568
116,348472,0.04279744812338601,98.706,0.0004920493150909984
117,349254,0.04069939063673796,98.87,0.00046321034511075625
118,350036,0.04128688723539643,98.818,0.0004352422124678328
119,350818,0.04200336160322846,98.748,0.0004081449171622301
120,351600,0.040036950641504636,98.844,0.0003819184591939434
121,351991,0.03782711529870853,98.96,0.0003691317942112956
122,352382,0.03759294777722729,98.896,0.00035656283856297724
123,352773,0.0367868611782008,98.994,0.00034421159224898865
124,353164,0.03707894924527887,98.944,0.00033207805526932875
