Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
1,6250,4.343245241775513,4.244,0.1
2,12500,3.6768203112792968,13.26,0.1
3,18750,3.296036239337921,20.242,0.1
4,25000,3.019163534603119,25.366,0.1
5,31250,2.7835782183742523,30.134,0.1
6,37500,2.574483814101219,34.22,0.1
7,43750,2.3924895247364044,38.114,0.1
8,50000,2.2409577821207045,41.354,0.1
9,56250,2.103869847450256,44.234,0.1
10,62500,1.9948397549676895,46.75,0.1
11,68750,1.900150434808731,48.618,0.1
12,75000,1.8195566510653496,50.744,0.1
13,81250,1.750681174981594,52.264,0.1
14,87500,1.6792136265707016,53.782,0.1
15,93750,1.6171338941788673,55.458,0.1
16,100000,1.560794409828186,56.91,0.1
17,106250,1.498873469069004,58.176,0.1
18,112500,1.4487037353605032,59.464,0.1
19,118750,1.3985265881752968,60.544,0.1
20,125000,1.3549101465809346,61.668,0.1
21,131250,1.3106895350384713,62.802,0.1
22,137500,1.2783166152071952,63.414,0.1
23,143750,1.2359120134150983,64.54,0.1
24,150000,1.199347633546889,65.278,0.1
25,156250,1.165082399765849,66.048,0.1
26,162500,1.128709686356783,67.19,0.1
27,168750,1.094407951284051,68.182,0.1
28,175000,1.0593303853929044,69.146,0.1
29,181250,1.0325045292973518,69.614,0.1
30,187500,1.001289423801452,70.598,0.1
31,190625,0.7586586247014999,77.248,0.1291549665014884
32,193750,0.6901981055974961,78.904,0.1291549665014884
33,196875,0.6542428478950262,79.582,0.1291549665014884
34,200000,0.6197532907700538,80.902,0.1291549665014884
35,203125,0.5944743230205775,81.424,0.1291549665014884
36,206250,0.5713600739210845,82.18,0.1291549665014884
37,209375,0.5459811131393909,82.788,0.1291549665014884
38,212500,0.5255050601136685,83.266,0.1291549665014884
39,215625,0.5156763788688182,83.686,0.1291549665014884
40,218750,0.49312634711116554,84.272,0.1291549665014884
41,221875,0.47547539816260337,84.89,0.1291549665014884
42,225000,0.4624026804995537,85.398,0.1291549665014884
43,228125,0.4430219733735919,85.854,0.1291549665014884
44,231250,0.4361669456079602,86.088,0.1291549665014884
45,234375,0.4121038278336823,86.674,0.1291549665014884
46,237500,0.40253266117691994,87.136,0.1291549665014884
47,240625,0.3929635005930066,87.286,0.1291549665014884
48,243750,0.3686996688579023,88.062,0.1291549665014884
49,246875,0.3709968147288263,87.89,0.1291549665014884
50,250000,0.3550485417057574,88.58,0.1291549665014884
51,253125,0.35611708887867627,88.66,0.1291549665014884
52,256250,0.3473837443959713,88.846,0.1291549665014884
53,259375,0.33030473599806426,89.388,0.1291549665014884
54,262500,0.3283758481132239,89.458,0.1291549665014884
55,265625,0.3138686119607091,89.794,0.1291549665014884
56,268750,0.30560533134423196,90.138,0.1291549665014884
57,271875,0.3062663795018941,90.066,0.1291549665014884
58,275000,0.2937795069853216,90.528,0.1291549665014884
59,278125,0.2812755237049982,90.886,0.1291549665014884
60,281250,0.2719077883029729,91.344,0.1291549665014884
61,282813,0.16080446297157452,94.63,0.1668100537200059
62,284376,0.12751307285593982,95.796,0.1668100537200059
63,285939,0.1266939831122706,95.728,0.1668100537200059
64,287502,0.11750039270408964,96.048,0.1668100537200059
65,289065,0.11286839743958749,96.26,0.1668100537200059
66,290628,0.1071985263134021,96.496,0.1668100537200059
67,292191,0.10405959471105643,96.594,0.1668100537200059
68,293754,0.0965859187447084,96.834,0.1668100537200059
69,295317,0.09509094718651386,96.812,0.1668100537200059
70,296880,0.09369091723974966,96.89,0.1668100537200059
71,298443,0.0888675848973685,97.024,0.1668100537200059
72,300006,0.08753316389193898,97.154,0.1668100537200059
73,301569,0.08346494422075967,97.29,0.1668100537200059
74,303132,0.08411383753315763,97.222,0.1668100537200059
75,304695,0.07677056651748806,97.486,0.1668100537200059
76,306258,0.080661868098619,97.346,0.1668100537200059
77,307821,0.07500846167999589,97.544,0.1668100537200059
78,309384,0.07358027823696596,97.566,0.1668100537200059
79,310947,0.07463287867491207,97.576,0.1668100537200059
80,312510,0.07509143849666769,97.55,0.1668100537200059
81,314073,0.07135714726283553,97.708,0.1668100537200059
82,315636,0.06853546052060631,97.692,0.1668100537200059
83,317199,0.07444393504590484,97.534,0.1668100537200059
84,318762,0.07048013127527422,97.66,0.1668100537200059
85,320325,0.06639132906298612,97.816,0.1668100537200059
86,321888,0.06316101894219489,97.948,0.1668100537200059
87,323451,0.06274111805780436,97.892,0.1668100537200059
88,325014,0.0579586310289677,98.096,0.1668100537200059
89,326577,0.06043037873284202,97.988,0.1668100537200059
90,328140,0.06281013689448542,97.908,0.1668100537200059
91,328922,0.03627312925416152,98.79,0.2154434690031884
92,329704,0.03132023440417595,98.946,0.2154434690031884
93,330486,0.029798144877464284,99.05,0.2154434690031884
94,331268,0.02654653721783177,99.124,0.2154434690031884
95,332050,0.026420897674796533,99.17,0.2154434690031884
96,332832,0.02752806107832781,99.108,0.2154434690031884
97,333614,0.0250580351064464,99.142,0.2154434690031884
98,334396,0.026027138990996457,99.154,0.2154434690031884
99,335178,0.022973310894376296,99.22,0.2154434690031884
100,335960,0.023320260407004738,99.214,0.2154434690031884
101,336742,0.02100811339082995,99.32,0.2154434690031884
102,337524,0.02257927487113202,99.3,0.2154434690031884
103,338306,0.02164335281466735,99.316,0.2154434690031884
104,339088,0.02140891116636563,99.284,0.2154434690031884
105,339870,0.020376391166633846,99.362,0.2154434690031884
106,340652,0.021500701701123854,99.314,0.2154434690031884
107,341434,0.021624558656650614,99.282,0.2154434690031884
108,342216,0.01914282554198298,99.4,0.2154434690031884
109,342998,0.01917335682429041,99.416,0.2154434690031884
110,343780,0.020588906693832485,99.328,0.2154434690031884
111,344562,0.01694629699047006,99.456,0.2154434690031884
112,345344,0.017311922052138707,99.448,0.2154434690031884
113,346126,0.020168687934019453,99.362,0.2154434690031884
114,346908,0.017026613104672086,99.462,0.2154434690031884
115,347690,0.01798995925222084,99.452,0.2154434690031884
116,348472,0.015724398418953563,99.484,0.2154434690031884
117,349254,0.01630625740057663,99.478,0.2154434690031884
118,350036,0.01468009006901672,99.53,0.2154434690031884
119,350818,0.016293787500628865,99.476,0.2154434690031884
120,351600,0.016301243647659013,99.508,0.2154434690031884
121,351991,0.013695860293049537,99.596,0.2782559402207125
