Epoch,Steps,Full Gradient Norm
1,6250,0.15032897391927605
2,12500,0.18496625548948256
3,18750,0.15785328852637584
4,25000,0.17565845792322968
5,31250,0.18745317170631645
6,37500,0.12615959186369344
7,43750,0.13861049582997548
8,50000,0.1521833182503226
9,56250,0.10651359627484823
10,62500,0.13155359510355574
11,68750,0.11153439723991779
12,75000,0.10289252556103212
13,81250,0.1260330930685915
14,87500,0.10492776855608303
15,93750,0.10343447627968919
16,100000,0.09705425116539544
17,106250,0.09652044590369434
18,112500,0.08920158138674407
19,118750,0.10375461559929172
20,125000,0.09451094131472028
21,131250,0.1065780088586221
22,137500,0.10764983570846624
23,143750,0.08918521331964574
24,150000,0.07892020466173279
25,156250,0.0908458317878304
26,162500,0.09403787657755557
27,168750,0.08348259042005278
28,175000,0.07994804634558594
29,181250,0.08064533399165269
30,187500,0.08264649716282321
31,193056,0.07716531401644308
32,198612,0.07255625134665293
33,204168,0.07674590103036667
34,209724,0.08329735772984716
35,215280,0.07601569245586821
36,220836,0.07735130591144866
37,226392,0.07325565326110822
38,231948,0.0715095406429746
39,237504,0.05992627698949404
40,243060,0.06942678587852866
41,248616,0.06327309258766554
42,254172,0.06101070910428969
43,259728,0.0670567837145807
44,265284,0.06883883639073095
45,270840,0.06817851756278347
46,276396,0.0667683603460987
47,281952,0.0723375769340035
48,287508,0.05640794446871293
49,293064,0.06097688627092769
50,298620,0.05985501835520302
51,304176,0.05845567768978213
52,309732,0.08198336892120896
53,315288,0.06374788852935323
54,320844,0.07196077654099217
55,326400,0.05798010583873456
56,331956,0.06006530409452035
57,337512,0.06457947618127197
58,343068,0.06680715967980327
59,348624,0.057110230758032815
60,354180,0.05837863691716292
61,359736,0.04798320714878164
62,365292,0.05902237347007931
63,370848,0.060297411490222046
64,376404,0.06386637832631163
65,381960,0.0588950453505714
66,387516,0.07068729218852336
67,393072,0.055433830460011206
68,398628,0.05150550673375158
69,404184,0.04906667043478546
70,409740,0.05108524874939545
71,415296,0.0460606567122461
72,420852,0.06326316121182385
73,426408,0.050296580949601724
74,431964,0.05009317429768096
75,437520,0.046760761334554875
76,443076,0.055857663376158426
77,448632,0.048432603321328316
78,454188,0.05422883264958624
79,459744,0.044412606525316305
80,465300,0.051170567120716576
81,470856,0.04784119746976288
82,476412,0.0381132684255466
83,481968,0.04559896155426469
84,487524,0.04812329230299205
85,493080,0.049596407452068905
86,498636,0.045716747547487856
87,504192,0.040338397363553616
88,509748,0.04350399488387517
89,515304,0.040087116842210876
90,520860,0.042667720385970165
91,526416,0.04815053850541724
92,531972,0.043716484932128916
93,537528,0.04479168962327806
94,543084,0.03852871714503054
95,548640,0.0426594216983176
96,554196,0.040888667392902714
97,559752,0.0373284192342668
98,565308,0.03952726436528237
99,570864,0.035936275275548483
100,576420,0.04769835701207688
101,581976,0.03996961886546229
102,587532,0.04123913234252381
103,593088,0.04122833765245117
104,598644,0.0414264043527863
105,604200,0.0453551158920805
106,609756,0.03908913772484415
107,615312,0.04177707350467706
108,620868,0.03623495922383719
109,626424,0.039282799502262225
110,631980,0.03745290461054595
111,637536,0.0325696704690692
112,643092,0.03732189542019186
113,648648,0.03508327430990076
114,654204,0.03604598809338218
115,659760,0.04531047503629775
116,665316,0.02984623851132024
117,670872,0.035861918725954796
118,676428,0.033293826122386114
119,681984,0.033905439429752854
120,687540,0.03234577784618915
121,691707,0.02041007399505641
122,695874,0.021599722415733946
123,700041,0.020969752793215685
124,704208,0.025089658114997335
125,708375,0.020816226275624215
126,712542,0.023047506070869285
127,716709,0.018588860362460997
128,720876,0.019185889096187486
129,725043,0.0196164048571956
130,729210,0.019829784785981068
131,733377,0.02110023538335794
132,737544,0.023280410948273742
133,741711,0.019047822144474813
134,745878,0.01878254191776783
135,750045,0.020450408972827593
136,754212,0.01935340543142718
137,758379,0.020146354335446835
138,762546,0.019523781959717233
139,766713,0.018636624938496382
140,770880,0.01577407122662535
141,775047,0.02402359251098172
142,779214,0.017708055052401174
143,783381,0.01765555962655112
144,787548,0.019134627235574197
145,791715,0.016476057851883337
146,795882,0.020278472964072876
147,800049,0.015377816553174398
148,804216,0.016492443132199025
149,808383,0.019096903972534503
150,812550,0.016085180927062022
151,814634,0.009888127621256147
152,816718,0.00937462423477857
153,818802,0.008281768598192315
154,820886,0.008387355187256413
155,822970,0.007920651386741116
156,825054,0.008135149486275984
157,827138,0.007704400765852065
158,829222,0.007935765826441822
159,831306,0.007686558844151581
160,833390,0.007597076775451405
161,835474,0.007350740653902417
162,837558,0.007037876296649136
163,839642,0.006958975280297494
164,841726,0.00733523097014377
165,843810,0.007668760380748993
166,845894,0.00699843454708248
167,847978,0.007092593817778154
168,850062,0.006802169044199645
169,852146,0.006872771416491037
170,854230,0.007148643273835372
171,856314,0.006626989476685888
172,858398,0.0070124167685090295
173,860482,0.0067970795118395926
174,862566,0.006894421060575326
175,864650,0.006731228039439116
176,866734,0.006830601359897293
177,868818,0.007084617388365121
178,870902,0.006700520550880545
179,872986,0.0061117925640229226
180,875070,0.006507998625425195
181,875765,0.0046455673663469785
182,876460,0.004488973116187479
183,877155,0.0044556298340698705
184,877850,0.0043859451135038205
185,878545,0.004168739041667045
186,879240,0.004087391410787123
187,879935,0.004207851516987701
188,880630,0.004346700676679618
189,881325,0.003886548022152374
190,882020,0.0038560863903701267
191,882715,0.004047885323300469
192,883410,0.003979928548904898
193,884105,0.003963033654913878
194,884800,0.004105575264247509
195,885495,0.003670856615769777
196,886190,0.003655436057390706
197,886885,0.0035365017911773455
198,887580,0.003660043214745384
