Epoch,Steps,Learning Rate,Batch Size
1,100,0.09982956969436671,128
1,101,0.09982786612535988,128
1,102,0.09982616257088868,128
1,103,0.09982445903095315,128
1,104,0.09982275550555321,128
1,105,0.09982105199468891,128
1,106,0.09981934849836023,128
1,107,0.0998176450165672,128
1,108,0.0998159415493098,128
1,109,0.09981423809658803,128
1,110,0.09981253465840192,128
1,111,0.09981083123475143,128
1,112,0.09980912782563656,128
1,113,0.09980742443105733,128
1,114,0.09980572105101376,128
1,115,0.09980401768550579,128
1,116,0.09980231433453346,128
1,117,0.09980061099809678,128
1,118,0.09979890767619573,128
1,119,0.09979720436883031,128
1,120,0.0997955010760005,128
1,121,0.09979379779770638,128
1,122,0.09979209453394784,128
1,123,0.09979039128472496,128
1,124,0.09978868805003771,128
1,125,0.0997869848298861,128
1,126,0.09978528162427011,128
1,127,0.09978357843318975,128
1,128,0.09978187525664504,128
1,129,0.09978017209463595,128
1,130,0.09977846894716248,128
1,131,0.09977676581422466,128
1,132,0.0997750626958225,128
1,133,0.09977335959195593,128
1,134,0.09977165650262501,128
1,135,0.09976995342782975,128
1,136,0.09976825036757009,128
1,137,0.09976654732184606,128
1,138,0.09976484429065767,128
1,139,0.09976314127400494,128
1,140,0.09976143827188783,128
1,141,0.09975973528430633,128
1,142,0.09975803231126046,128
1,143,0.09975632935275025,128
1,144,0.09975462640877567,128
1,145,0.09975292347933672,128
1,146,0.0997512205644334,128
1,147,0.09974951766406573,128
1,148,0.09974781477823369,128
1,149,0.09974611190693726,128
1,150,0.0997444090501765,128
1,151,0.09974270620795134,128
1,152,0.09974100338026183,128
1,153,0.09973930056710799,128
1,154,0.09973759776848973,128
1,155,0.09973589498440712,128
1,156,0.09973419221486013,128
1,157,0.09973248945984879,128
1,158,0.09973078671937308,128
1,159,0.099729083993433,128
1,160,0.09972738128202856,128
1,161,0.09972567858515977,128
1,162,0.09972397590282658,128
1,163,0.09972227323502904,128
1,164,0.09972057058176716,128
1,165,0.09971886794304087,128
1,166,0.09971716531885023,128
1,167,0.09971546270919524,128
1,168,0.09971376011407589,128
1,169,0.09971205753349213,128
1,170,0.09971035496744403,128
1,171,0.09970865241593158,128
1,172,0.09970694987895473,128
1,173,0.09970524735651352,128
1,174,0.09970354484860795,128
1,175,0.09970184235523803,128
1,176,0.09970013987640372,128
1,177,0.09969843741210505,128
1,178,0.099696734962342,128
1,179,0.09969503252711463,128
1,180,0.09969333010642287,128
1,181,0.09969162770026672,128
1,182,0.09968992530864625,128
1,183,0.09968822293156139,128
1,184,0.09968652056901214,128
1,185,0.09968481822099853,128
1,186,0.0996831158875206,128
1,187,0.09968141356857826,128
1,188,0.09967971126417156,128
1,189,0.0996780089743005,128
1,190,0.09967630669896507,128
1,191,0.09967460443816528,128
1,192,0.09967290219190111,128
1,193,0.0996711999601726,128
1,194,0.09966949774297969,128
1,195,0.0996677955403224,128
1,196,0.09966609335220077,128
1,197,0.0996643911786148,128
1,198,0.09966268901956443,128
1,199,0.0996609868750497,128
1,200,0.09965928474507064,128
1,201,0.09965758262962719,128
1,202,0.09965588052871936,128
1,203,0.09965417844234717,128
1,204,0.09965247637051063,128
1,205,0.0996507743132097,128
1,206,0.09964907227044442,128
1,207,0.09964737024221479,128
1,208,0.09964566822852075,128
1,209,0.09964396622936235,128
1,210,0.09964226424473958,128
1,211,0.09964056227465248,128
1,212,0.09963886031910098,128
1,213,0.09963715837808511,128
1,214,0.09963545645160488,128
1,215,0.09963375453966031,128
1,216,0.09963205264225136,128
1,217,0.09963035075937804,128
1,218,0.09962864889104038,128
1,219,0.09962694703723833,128
1,220,0.0996252451979719,128
1,221,0.09962354337324111,128
1,222,0.09962184156304597,128
1,223,0.09962013976738646,128
1,224,0.09961843798626258,128
1,225,0.09961673621967435,128
1,226,0.09961503446762171,128
1,227,0.09961333273010473,128
1,228,0.09961163100712336,128
1,229,0.09960992929867767,128
1,230,0.09960822760476758,128
1,231,0.09960652592539311,128
1,232,0.0996048242605543,128
1,233,0.09960312261025113,128
1,234,0.09960142097448357,128
1,235,0.09959971935325167,128
1,236,0.09959801774655543,128
1,237,0.09959631615439477,128
1,238,0.09959461457676975,128
1,239,0.09959291301368037,128
1,240,0.09959121146512664,128
1,241,0.09958950993110853,128
1,242,0.09958780841162605,128
1,243,0.09958610690667923,128
1,244,0.09958440541626801,128
1,245,0.09958270394039243,128
1,246,0.09958100247905248,128
1,247,0.09957930103224819,128
1,248,0.09957759959997951,128
1,249,0.09957589818224648,128
1,250,0.09957419677904907,128
1,251,0.09957249539038732,128
1,252,0.09957079401626116,128
1,253,0.09956909265667066,128
1,254,0.09956739131161581,128
1,255,0.09956568998109658,128
1,256,0.09956398866511297,128
1,257,0.09956228736366499,128
1,258,0.09956058607675267,128
1,259,0.09955888480437597,128
1,260,0.0995571835465349,128
1,261,0.09955548230322947,128
1,262,0.09955378107445967,128
1,263,0.0995520798602255,128
1,264,0.09955037866052696,128
1,265,0.09954867747536408,128
1,266,0.09954697630473683,128
1,267,0.09954527514864518,128
1,268,0.09954357400708919,128
1,269,0.09954187288006883,128
1,270,0.09954017176758409,128
1,271,0.09953847066963499,128
1,272,0.09953676958622155,128
1,273,0.09953506851734371,128
1,274,0.09953336746300152,128
1,275,0.09953166642319497,128
1,276,0.09952996539792405,128
1,277,0.09952826438718876,128
1,278,0.09952656339098909,128
1,279,0.09952486240932508,128
1,280,0.0995231614421967,128
1,281,0.09952146048960393,128
1,282,0.0995197595515468,128
1,283,0.09951805862802532,128
1,284,0.09951635771903947,128
1,285,0.09951465682458924,128
1,286,0.09951295594467466,128
1,287,0.0995112550792957,128
1,288,0.09950955422845238,128
1,289,0.09950785339214467,128
1,290,0.09950615257037264,128
1,291,0.09950445176313623,128
1,292,0.09950275097043543,128
1,293,0.09950105019227028,128
1,294,0.09949934942864076,128
1,295,0.09949764867954687,128
1,296,0.09949594794498862,128
1,297,0.09949424722496601,128
1,298,0.09949254651947903,128
1,299,0.09949084582852769,128
1,300,0.09948914515211196,128
1,301,0.0994874444902319,128
1,302,0.09948574384288744,128
1,303,0.09948404321007863,128
1,304,0.09948234259180547,128
1,305,0.0994806419880679,128
1,306,0.09947894139886598,128
1,307,0.0994772408241997,128
1,308,0.09947554026406906,128
1,309,0.09947383971847404,128
1,310,0.09947213918741464,128
1,311,0.09947043867089089,128
1,312,0.0994687381689028,128
1,313,0.09946703768145032,128
1,314,0.09946533720853347,128
1,315,0.09946363675015228,128
1,316,0.0994619363063067,128
1,317,0.09946023587699675,128
1,318,0.09945853546222241,128
1,319,0.09945683506198374,128
1,320,0.0994551346762807,128
1,321,0.09945343430511329,128
1,322,0.09945173394848153,128
1,323,0.0994500336063854,128
1,324,0.0994483332788249,128
1,325,0.0994466329658,128
1,326,0.09944493266731076,128
1,327,0.09944323238335714,128
1,328,0.09944153211393916,128
1,329,0.09943983185905683,128
1,330,0.09943813161871014,128
1,331,0.09943643139289907,128
1,332,0.09943473118162362,128
1,333,0.09943303098488383,128
1,334,0.09943133080267966,128
1,335,0.09942963063501112,128
1,336,0.09942793048187822,128
1,337,0.09942623034328096,128
1,338,0.0994245302192193,128
1,339,0.0994228301096933,128
1,340,0.09942113001470296,128
1,341,0.09941942993424821,128
1,342,0.0994177298683291,128
1,343,0.09941602981694563,128
1,344,0.09941432978009782,128
1,345,0.0994126297577856,128
1,346,0.09941092975000904,128
1,347,0.09940922975676811,128
1,348,0.09940752977806283,128
1,349,0.09940582981389316,128
1,350,0.09940412986425913,128
1,351,0.09940242992916076,128
1,352,0.09940073000859799,128
1,353,0.09939903010257084,128
1,354,0.09939733021107934,128
1,355,0.09939563033412349,128
1,356,0.09939393047170327,128
1,357,0.09939223062381866,128
1,358,0.09939053079046972,128
1,359,0.09938883097165638,128
1,360,0.09938713116737868,128
1,361,0.09938543137763661,128
1,362,0.0993837316024302,128
1,363,0.0993820318417594,128
1,364,0.09938033209562423,128
1,365,0.09937863236402471,128
1,366,0.09937693264696085,128
1,367,0.09937523294443258,128
1,368,0.09937353325643997,128
1,369,0.099371833582983,128
1,370,0.09937013392406163,128
1,371,0.09936843427967591,128
1,372,0.09936673464982582,128
1,373,0.09936503503451138,128
1,374,0.09936333543373256,128
1,375,0.09936163584748936,128
1,376,0.09935993627578181,128
1,377,0.09935823671860988,128
1,378,0.0993565371759736,128
1,379,0.09935483764787295,128
1,380,0.09935313813430796,128
1,381,0.09935143863527858,128
1,382,0.09934973915078482,128
1,383,0.0993480396808267,128
1,384,0.09934634022540424,128
1,385,0.09934464078451738,128
1,386,0.09934294135816617,128
1,387,0.0993412419463506,128
1,388,0.09933954254907067,128
1,389,0.09933784316632634,128
1,390,0.09933614379811766,128
1,391,0.09933444444444464,128
2,392,0.09933274510530724,128
2,393,0.09933104578070545,128
2,394,0.09932934647063932,128
2,395,0.0993276471751088,128
2,396,0.0993259478941139,128
2,397,0.09932424862765464,128
2,398,0.09932254937573105,128
2,399,0.09932085013834306,128
2,400,0.09931915091549072,128
2,401,0.099317451707174,128
2,402,0.09931575251339293,128
2,403,0.09931405333414749,128
2,404,0.09931235416943768,128
2,405,0.09931065501926352,128
2,406,0.09930895588362498,128
2,407,0.09930725676252206,128
2,408,0.09930555765595478,128
2,409,0.09930385856392317,128
2,410,0.09930215948642716,128
2,411,0.09930046042346678,128
2,412,0.09929876137504205,128
2,413,0.09929706234115293,128
2,414,0.09929536332179945,128
2,415,0.09929366431698161,128
2,416,0.09929196532669944,128
2,417,0.09929026635095288,128
2,418,0.09928856738974194,128
2,419,0.09928686844306663,128
2,420,0.09928516951092697,128
2,421,0.09928347059332293,128
2,422,0.09928177169025452,128
2,423,0.09928007280172177,128
2,424,0.09927837392772464,128
2,425,0.09927667506826313,128
2,426,0.09927497622333727,128
2,427,0.09927327739294706,128
2,428,0.09927157857709244,128
2,429,0.09926987977577348,128
2,430,0.09926818098899017,128
2,431,0.09926648221674246,128
2,432,0.0992647834590304,128
2,433,0.09926308471585397,128
2,434,0.09926138598721321,128
2,435,0.09925968727310805,128
2,436,0.09925798857353851,128
2,437,0.0992562898885046,128
2,438,0.09925459121800635,128
2,439,0.09925289256204373,128
2,440,0.09925119392061672,128
2,441,0.09924949529372538,128
2,442,0.09924779668136965,128
2,443,0.09924609808354955,128
2,444,0.09924439950026509,128
2,445,0.09924270093151627,128
2,446,0.09924100237730307,128
2,447,0.0992393038376255,128
2,448,0.09923760531248359,128
2,449,0.0992359068018773,128
2,450,0.09923420830580662,128
2,451,0.0992325098242716,128
2,452,0.09923081135727223,128
2,453,0.09922911290480847,128
2,454,0.09922741446688034,128
2,455,0.09922571604348784,128
2,456,0.09922401763463101,128
2,457,0.09922231924030978,128
2,458,0.09922062086052418,128
2,459,0.09921892249527424,128
2,460,0.09921722414455993,128
2,461,0.09921552580838124,128
2,462,0.09921382748673818,128
2,463,0.09921212917963078,128
2,464,0.099210430887059,128
2,465,0.09920873260902285,128
2,466,0.09920703434552235,128
2,467,0.09920533609655746,128
2,468,0.0992036378621282,128
2,469,0.09920193964223459,128
2,470,0.09920024143687661,128
2,471,0.09919854324605426,128
2,472,0.09919684506976756,128
2,473,0.09919514690801647,128
2,474,0.09919344876080104,128
2,475,0.09919175062812123,128
2,476,0.09919005250997706,128
2,477,0.09918835440636853,128
2,478,0.0991866563172956,128
2,479,0.09918495824275832,128
2,480,0.09918326018275668,128
2,481,0.09918156213729068,128
2,482,0.0991798641063603,128
2,483,0.09917816608996556,128
2,484,0.09917646808810647,128
2,485,0.09917477010078299,128
2,486,0.09917307212799514,128
2,487,0.09917137416974292,128
2,488,0.09916967622602638,128
2,489,0.09916797829684543,128
2,490,0.09916628038220011,128
2,491,0.09916458248209042,128
2,492,0.0991628845965164,128
2,493,0.099161186725478,128
2,494,0.09915948886897522,128
2,495,0.0991577910270081,128
2,496,0.09915609319957659,128
2,497,0.09915439538668071,128
2,498,0.09915269758832047,128
2,499,0.09915099980449588,128
2,500,0.0991493020352069,128
2,501,0.09914760428045355,128
2,502,0.09914590654023586,128
2,503,0.0991442088145538,128
2,504,0.09914251110340735,128
2,505,0.09914081340679655,128
2,506,0.09913911572472141,128
2,507,0.09913741805718186,128
2,508,0.09913572040417795,128
2,509,0.09913402276570968,128
2,510,0.09913232514177706,128
2,511,0.09913062753238006,128
2,512,0.09912892993751868,128
2,513,0.09912723235719297,128
2,514,0.09912553479140285,128
2,515,0.09912383724014838,128
2,516,0.09912213970342955,128
2,517,0.09912044218124637,128
2,518,0.0991187446735988,128
2,519,0.09911704718048688,128
2,520,0.09911534970191059,128
2,521,0.09911365223786993,128
2,522,0.0991119547883649,128
2,523,0.0991102573533955,128
2,524,0.09910855993296178,128
2,525,0.09910686252706365,128
2,526,0.09910516513570115,128
2,527,0.09910346775887428,128
2,528,0.09910177039658308,128
2,529,0.09910007304882747,128
2,530,0.0990983757156075,128
2,531,0.09909667839692321,128
2,532,0.09909498109277451,128
2,533,0.09909328380316146,128
2,534,0.09909158652808404,128
2,535,0.09908988926754227,128
2,536,0.09908819202153611,128
2,537,0.0990864947900656,128
2,538,0.09908479757313071,128
2,539,0.09908310037073145,128
2,540,0.09908140318286783,128
2,541,0.09907970600953984,128
2,542,0.09907800885074751,128
2,543,0.09907631170649078,128
2,544,0.09907461457676969,128
2,545,0.09907291746158427,128
2,546,0.09907122036093445,128
2,547,0.09906952327482027,128
2,548,0.09906782620324171,128
2,549,0.0990661291461988,128
2,550,0.09906443210369151,128
2,551,0.09906273507571986,128
2,552,0.09906103806228383,128
2,553,0.09905934106338347,128
2,554,0.09905764407901872,128
2,555,0.0990559471091896,128
2,556,0.09905425015389613,128
2,557,0.09905255321313829,128
2,558,0.09905085628691607,128
2,559,0.09904915937522948,128
2,560,0.09904746247807857,128
2,561,0.09904576559546324,128
2,562,0.09904406872738356,128
2,563,0.09904237187383953,128
2,564,0.09904067503483113,128
2,565,0.09903897821035837,128
2,566,0.09903728140042121,128
2,567,0.09903558460501972,128
2,568,0.09903388782415386,128
2,569,0.09903219105782363,128
2,570,0.099030494306029,128
2,571,0.09902879756877005,128
2,572,0.0990271008460467,128
2,573,0.099025404137859,128
2,574,0.09902370744420695,128
2,575,0.09902201076509051,128
2,576,0.0990203141005097,128
2,577,0.0990186174504645,128
2,578,0.09901692081495499,128
2,579,0.09901522419398108,128
2,580,0.09901352758754281,128
2,581,0.0990118309956402,128
2,582,0.0990101344182732,128
2,583,0.0990084378554418,128
2,584,0.09900674130714605,128
2,585,0.09900504477338597,128
2,586,0.09900334825416149,128
2,587,0.09900165174947265,128
2,588,0.09899995525931946,128
2,589,0.0989982587837019,128
2,590,0.09899656232261997,128
2,591,0.09899486587607366,128
2,592,0.098993169444063,128
2,593,0.09899147302658796,128
2,594,0.09898977662364856,128
2,595,0.09898808023524479,128
2,596,0.09898638386137668,128
2,597,0.09898468750204419,128
2,598,0.09898299115724732,128
2,599,0.09898129482698612,128
2,600,0.09897959851126051,128
2,601,0.09897790221007055,128
2,602,0.09897620592341623,128
2,603,0.09897450965129755,128
2,604,0.09897281339371447,128
2,605,0.09897111715066703,128
2,606,0.09896942092215524,128
2,607,0.09896772470817909,128
2,608,0.09896602850873856,128
2,609,0.09896433232383366,128
2,610,0.09896263615346441,128
2,611,0.0989609399976308,128
2,612,0.0989592438563328,128
2,613,0.09895754772957042,128
2,614,0.09895585161734372,128
2,615,0.09895415551965263,128
2,616,0.09895245943649716,128
2,617,0.09895076336787736,128
2,618,0.09894906731379316,128
2,619,0.0989473712742446,128
2,620,0.09894567524923167,128
2,621,0.0989439792387544,128
2,622,0.09894228324281276,128
2,623,0.09894058726140675,128
2,624,0.09893889129453635,128
2,625,0.09893719534220162,128
2,626,0.0989354994044025,128
2,627,0.09893380348113899,128
2,628,0.09893210757241118,128
2,629,0.09893041167821895,128
2,630,0.09892871579856237,128
2,631,0.09892701993344143,128
2,632,0.09892532408285613,128
2,633,0.09892362824680645,128
2,634,0.0989219324252924,128
2,635,0.09892023661831402,128
2,636,0.09891854082587123,128
2,637,0.09891684504796408,128
2,638,0.09891514928459257,128
2,639,0.0989134535357567,128
2,640,0.09891175780145646,128
2,641,0.09891006208169185,128
2,642,0.09890836637646287,128
2,643,0.09890667068576955,128
2,644,0.09890497500961183,128
2,645,0.09890327934798976,128
2,646,0.09890158370090332,128
2,647,0.09889988806835251,128
2,648,0.09889819245033732,128
2,649,0.09889649684685778,128
2,650,0.0988948012579139,128
2,651,0.09889310568350564,128
2,652,0.09889141012363298,128
2,653,0.09888971457829598,128
2,654,0.09888801904749461,128
2,655,0.09888632353122888,128
2,656,0.09888462802949877,128
2,657,0.0988829325423043,128
2,658,0.09888123706964547,128
2,659,0.09887954161152225,128
2,660,0.09887784616793467,128
2,661,0.09887615073888276,128
2,662,0.09887445532436644,128
2,663,0.09887275992438577,128
2,664,0.09887106453894075,128
2,665,0.09886936916803134,128
2,666,0.09886767381165758,128
2,667,0.09886597846981943,128
2,668,0.09886428314251695,128
2,669,0.09886258782975008,128
2,670,0.09886089253151883,128
2,671,0.09885919724782326,128
2,672,0.09885750197866329,128
2,673,0.09885580672403894,128
2,674,0.09885411148395025,128
2,675,0.0988524162583972,128
2,676,0.09885072104737977,128
2,677,0.09884902585089797,128
2,678,0.09884733066895181,128
2,679,0.0988456355015413,128
2,680,0.0988439403486664,128
2,681,0.09884224521032713,128
2,682,0.09884055008652352,128
2,683,0.09883885497725552,128
2,684,0.09883715988252315,128
2,685,0.09883546480232643,128
2,686,0.09883376973666536,128
2,687,0.09883207468553988,128
2,688,0.09883037964895006,128
2,689,0.09882868462689588,128
2,690,0.09882698961937732,128
2,691,0.09882529462639439,128
2,692,0.0988235996479471,128
2,693,0.09882190468403546,128
2,694,0.09882020973465944,128
2,695,0.09881851479981904,128
2,696,0.09881681987951428,128
2,697,0.09881512497374517,128
2,698,0.09881343008251169,128
2,699,0.09881173520581384,128
2,700,0.09881004034365162,128
2,701,0.09880834549602503,128
2,702,0.09880665066293408,128
2,703,0.09880495584437875,128
2,704,0.09880326104035908,128
2,705,0.09880156625087502,128
2,706,0.0987998714759266,128
2,707,0.09879817671551384,128
2,708,0.0987964819696367,128
2,709,0.09879478723829517,128
2,710,0.09879309252148928,128
2,711,0.09879139781921906,128
2,712,0.09878970313148443,128
2,713,0.09878800845828543,128
2,714,0.09878631379962209,128
2,715,0.09878461915549439,128
2,716,0.0987829245259023,128
2,717,0.09878122991084584,128
2,718,0.09877953531032505,128
2,719,0.09877784072433986,128
2,720,0.09877614615289029,128
2,721,0.09877445159597636,128
2,722,0.0987727570535981,128
2,723,0.09877106252575543,128
2,724,0.09876936801244841,128
2,725,0.09876767351367706,128
2,726,0.09876597902944131,128
2,727,0.0987642845597412,128
2,728,0.09876259010457672,128
2,729,0.0987608956639479,128
2,730,0.09875920123785469,128
2,731,0.0987575068262971,128
2,732,0.09875581242927516,128
2,733,0.09875411804678888,128
2,734,0.09875242367883821,128
2,735,0.09875072932542318,128
2,736,0.09874903498654379,128
2,737,0.09874734066220002,128
2,738,0.09874564635239189,128
2,739,0.09874395205711937,128
2,740,0.09874225777638253,128
2,741,0.09874056351018128,128
2,742,0.09873886925851569,128
2,743,0.09873717502138572,128
2,744,0.09873548079879138,128
2,745,0.09873378659073268,128
2,746,0.0987320923972096,128
2,747,0.09873039821822219,128
2,748,0.09872870405377039,128
2,749,0.09872700990385422,128
2,750,0.09872531576847368,128
2,751,0.0987236216476288,128
2,752,0.09872192754131953,128
2,753,0.0987202334495459,128
2,754,0.09871853937230791,128
2,755,0.09871684530960555,128
2,756,0.0987151512614388,128
2,757,0.0987134572278077,128
2,758,0.09871176320871225,128
2,759,0.09871006920415241,128
2,760,0.0987083752141282,128
2,761,0.09870668123863965,128
2,762,0.09870498727768673,128
2,763,0.09870329333126943,128
2,764,0.09870159939938776,128
2,765,0.09869990548204174,128
2,766,0.09869821157923134,128
2,767,0.09869651769095657,128
2,768,0.09869482381721742,128
2,769,0.09869312995801394,128
2,770,0.09869143611334608,128
2,771,0.09868974228321385,128
2,772,0.09868804846761729,128
2,773,0.09868635466655633,128
2,774,0.098684660880031,128
2,775,0.09868296710804131,128
2,776,0.09868127335058727,128
2,777,0.09867957960766885,128
2,778,0.09867788587928605,128
2,779,0.09867619216543891,128
2,780,0.09867449846612739,128
2,781,0.09867280478135149,128
2,782,0.09867111111111122,128
3,783,0.09866941745540662,128
3,784,0.09866772381423763,128
3,785,0.09866603018760428,128
3,786,0.09866433657550655,128
3,787,0.09866264297794448,128
3,788,0.09866094939491804,128
3,789,0.09865925582642723,128
3,790,0.09865756227247208,128
3,791,0.09865586873305252,128
3,792,0.0986541752081686,128
3,793,0.09865248169782033,128
3,794,0.09865078820200769,128
3,795,0.09864909472073068,128
3,796,0.09864740125398928,128
3,797,0.09864570780178356,128
3,798,0.09864401436411344,128
3,799,0.09864232094097894,128
3,800,0.09864062753238009,128
3,801,0.09863893413831691,128
3,802,0.09863724075878934,128
3,803,0.09863554739379737,128
3,804,0.09863385404334109,128
3,805,0.09863216070742041,128
3,806,0.09863046738603536,128
3,807,0.09862877407918594,128
3,808,0.09862708078687218,128
3,809,0.09862538750909403,128
3,810,0.0986236942458515,128
3,811,0.09862200099714462,128
3,812,0.0986203077629734,128
3,813,0.09861861454333778,128
3,814,0.0986169213382378,128
3,815,0.09861522814767347,128
3,816,0.09861353497164477,128
3,817,0.0986118418101517,128
3,818,0.09861014866319427,128
3,819,0.09860845553077248,128
3,820,0.09860676241288631,128
3,821,0.09860506930953578,128
3,822,0.09860337622072089,128
3,823,0.09860168314644163,128
3,824,0.098599990086698,128
3,825,0.09859829704149,128
3,826,0.09859660401081766,128
3,827,0.09859491099468093,128
3,828,0.09859321799307981,128
3,829,0.09859152500601434,128
3,830,0.09858983203348454,128
3,831,0.09858813907549033,128
3,832,0.09858644613203177,128
3,833,0.09858475320310885,128
3,834,0.09858306028872155,128
3,835,0.09858136738886988,128
3,836,0.09857967450355384,128
3,837,0.09857798163277345,128
3,838,0.09857628877652869,128
3,839,0.09857459593481956,128
3,840,0.09857290310764606,128
3,841,0.09857121029500819,128
3,842,0.09856951749690596,128
3,843,0.09856782471333936,128
3,844,0.09856613194430841,128
3,845,0.09856443918981307,128
3,846,0.09856274644985338,128
3,847,0.09856105372442933,128
3,848,0.09855936101354093,128
3,849,0.09855766831718814,128
3,850,0.09855597563537098,128
3,851,0.09855428296808946,128
3,852,0.09855259031534357,128
3,853,0.0985508976771333,128
3,854,0.09854920505345867,128
3,855,0.0985475124443197,128
3,856,0.09854581984971632,128
3,857,0.0985441272696486,128
3,858,0.09854243470411653,128
3,859,0.09854074215312006,128
3,860,0.09853904961665923,128
3,861,0.09853735709473405,128
3,862,0.09853566458734453,128
3,863,0.09853397209449061,128
3,864,0.09853227961617232,128
3,865,0.09853058715238966,128
3,866,0.09852889470314265,128
3,867,0.09852720226843126,128
3,868,0.0985255098482555,128
3,869,0.09852381744261542,128
3,870,0.09852212505151094,128
3,871,0.09852043267494208,128
3,872,0.09851874031290887,128
3,873,0.0985170479654113,128
3,874,0.09851535563244936,128
3,875,0.09851366331402304,128
3,876,0.09851197101013238,128
3,877,0.09851027872077733,128
3,878,0.0985085864459579,128
3,879,0.09850689418567413,128
3,880,0.098505201939926,128
3,881,0.0985035097087135,128
3,882,0.0985018174920366,128
3,883,0.09850012528989535,128
3,884,0.09849843310228977,128
3,885,0.09849674092921978,128
3,886,0.09849504877068543,128
3,887,0.09849335662668675,128
3,888,0.09849166449722367,128
3,889,0.09848997238229623,128
3,890,0.09848828028190441,128
3,891,0.09848658819604826,128
3,892,0.09848489612472772,128
3,893,0.09848320406794282,128
3,894,0.09848151202569355,128
3,895,0.09847981999797992,128
3,896,0.09847812798480189,128
3,897,0.09847643598615952,128
3,898,0.0984747440020528,128
3,899,0.09847305203248169,128
3,900,0.09847136007744622,128
3,901,0.09846966813694638,128
3,902,0.0984679762109822,128
3,903,0.09846628429955363,128
3,904,0.09846459240266069,128
3,905,0.0984629005203034,128
3,906,0.09846120865248173,128
3,907,0.09845951679919569,128
3,908,0.09845782496044529,128
3,909,0.09845613313623054,128
3,910,0.0984544413265514,128
3,911,0.09845274953140788,128
3,912,0.09845105775080003,128
3,913,0.09844936598472778,128
3,914,0.09844767423319116,128
3,915,0.09844598249619019,128
3,916,0.09844429077372485,128
3,917,0.09844259906579514,128
3,918,0.09844090737240106,128
3,919,0.09843921569354264,128
3,920,0.09843752402921986,128
3,921,0.0984358323794327,128
3,922,0.09843414074418116,128
3,923,0.09843244912346528,128
3,924,0.09843075751728501,128
3,925,0.0984290659256404,128
3,926,0.09842737434853141,128
3,927,0.09842568278595806,128
3,928,0.09842399123792031,128
3,929,0.09842229970441821,128
3,930,0.09842060818545177,128
