Epoch,Steps,Full Gradient Norm
1,391,0.449875023861893
2,782,0.41957224888108763
3,1173,0.609399579300176
4,1564,0.46065283434921384
5,1955,0.45424874027315204
6,2346,0.48516360464227026
7,2737,0.38463751134055785
8,3128,0.35762240103753157
9,3519,0.2944562524777879
10,3910,0.3063037536218291
11,4301,0.3025998521305736
12,4692,0.28419493032477394
13,5083,0.250299053361741
14,5474,0.2630845453463301
15,5865,0.26600352894181817
16,6256,0.22318349394053397
17,6647,0.25431996091869447
18,7038,0.24961274240903011
19,7429,0.2589526607611899
20,7820,0.2444603057933235
21,8211,0.23613795806595658
22,8602,0.21491838820171258
23,8993,0.20581165906423127
24,9384,0.22205827152685886
25,9775,0.18671788618034735
26,10166,0.19134182969587227
27,10557,0.1841134080419969
28,10948,0.19396219937878828
29,11339,0.1969697101830382
30,11730,0.18697351871760726
31,12121,0.19064122418604437
32,12512,0.17756531888597893
33,12903,0.14743978224076906
34,13294,0.1746361527371838
35,13685,0.14483601933675044
36,14076,0.13956072422539476
37,14467,0.14977837959732956
38,14858,0.12000760601081138
39,15249,0.13374213352948872
40,15640,0.12640825891564975
41,16031,0.1025112240306948
42,16422,0.10319116993476929
43,16813,0.10009995882422253
44,17204,0.09925604034413049
45,17595,0.10037934767794217
46,17986,0.10056349513149238
47,18377,0.09005360251842663
48,18768,0.10230697387211633
49,19159,0.12104409462122463
50,19550,0.08777384903037122
51,19941,0.08113015189565714
52,20332,0.08271186040636336
53,20723,0.0850871933168051
54,21114,0.07854827279730028
55,21505,0.08453618669623346
56,21896,0.07876359475624395
57,22287,0.07220798801711852
58,22678,0.08285219634431677
59,23069,0.06631898831264992
60,23460,0.077290278964039
61,23851,0.07133747118332394
62,24242,0.06994708466095419
63,24633,0.06396009278149045
64,25024,0.07687583442415484
65,25415,0.0625376033472924
66,25806,0.0582979722648388
67,26197,0.0645113769561695
68,26588,0.06284151511073569
69,26979,0.05521809190912855
70,27370,0.05825300677820446
71,27761,0.059888572703378204
72,28152,0.05815521655092006
73,28543,0.05751480026699372
74,28934,0.06148569831471726
75,29325,0.06132899937345871
76,29716,0.06069436281381328
77,30107,0.05751719906157731
78,30498,0.056292721111996305
79,30889,0.05553813909216573
80,31280,0.057823206771281645
81,31671,0.049478524511719364
82,32062,0.04474548060686018
83,32453,0.052526495210553796
84,32844,0.05029950982288879
85,33235,0.04603418902209577
86,33626,0.04216960440518003
87,34017,0.05668999796317388
88,34408,0.045676139659494436
89,34799,0.050503250932126674
90,35190,0.04893582472317425
91,35581,0.0433156109816479
92,35972,0.04322396733311652
93,36363,0.04496614782327947
94,36754,0.04444092970907862
95,37145,0.040463477251404395
96,37536,0.048651360958010245
97,37927,0.041131297916991556
98,38318,0.05099909841963085
99,38709,0.04103159714773401
100,39100,0.043871161397391
101,39231,0.019292240076116893
102,39362,0.015888126265069753
103,39493,0.01594258514223374
104,39624,0.014604415480246788
105,39755,0.013039426139686948
106,39886,0.013765951660885225
107,40017,0.011545280484562537
108,40148,0.010864289495422026
109,40279,0.011573974613843938
110,40410,0.01241473316429895
111,40541,0.012524244919896585
112,40672,0.010850743218557661
113,40803,0.012924815951216171
114,40934,0.010777546385256468
115,41065,0.011060491152679642
116,41196,0.011348719101920687
117,41327,0.010157062130644854
118,41458,0.009693691872997524
119,41589,0.009914437087891593
120,41720,0.009157967322787772
121,41851,0.009756438007436773
122,41982,0.01019805948093594
123,42113,0.009272480460527586
124,42244,0.009094227383467515
125,42375,0.008931434618341245
126,42506,0.010726130075422015
127,42637,0.010460445914262156
128,42768,0.010126962039226698
129,42899,0.009392559424474114
130,43030,0.00946272547912698
131,43161,0.009058313695470459
132,43292,0.009197168915179714
133,43423,0.008864803054672623
134,43554,0.008638087627139262
135,43685,0.010498954252055506
136,43816,0.00798205047450122
137,43947,0.009120898062353519
138,44078,0.006977142727815226
139,44209,0.009571461825162686
140,44340,0.008801329234942375
141,44471,0.007170413951849102
142,44602,0.007627776987398997
143,44733,0.0084922795202108
144,44864,0.007913568039030199
145,44995,0.007176842323317562
146,45126,0.008473500989946724
147,45257,0.008590068573631402
148,45388,0.008835251951251179
149,45519,0.009573436997461738
150,45650,0.01154583746894083
151,45781,0.010994715890649723
152,45912,0.009560914711318657
153,46043,0.007571197278171918
154,46174,0.007639792395153165
155,46305,0.007557116786081937
156,46436,0.006202952763023815
157,46567,0.0074324083676973966
158,46698,0.007020021063595579
159,46829,0.006914437935020507
160,46960,0.006844701211243022
161,47091,0.006484900902331642
162,47222,0.007587222956003366
163,47353,0.007411840098140674
164,47484,0.007965925332740294
165,47615,0.006829132209933148
166,47746,0.006559851252716631
167,47877,0.007829066641287461
168,48008,0.008016113619576758
169,48139,0.008091171594894342
170,48270,0.006146715972083276
171,48401,0.0072005879059541785
172,48532,0.006811128419337908
173,48663,0.007172780244977423
174,48794,0.006524967585272958
175,48925,0.010855244539879452
176,49056,0.007933736615612147
177,49187,0.006970982126522084
178,49318,0.0065925844806807845
179,49449,0.006426450598962576
180,49580,0.007303190180234001
181,49711,0.007399225479295269
182,49842,0.006654022365423846
183,49973,0.006593474046614346
184,50104,0.007112767475610046
185,50235,0.007384114289274937
186,50366,0.005606362911551524
187,50497,0.005862893283446111
188,50628,0.00832974394046788
189,50759,0.00808194420526829
190,50890,0.006976005273691923
191,51021,0.007380565382289448
192,51152,0.005558538951160057
193,51283,0.006806168689818166
194,51414,0.006254765351867095
195,51545,0.006177551323291837
196,51676,0.006911522443760359
197,51807,0.005982628128495003
198,51938,0.006319546716444215
199,52069,0.006140064077751338
200,52200,0.006108254002881913
201,52244,0.006049679720315909
202,52288,0.0050328682955746865
203,52332,0.005198562248378131
204,52376,0.004937521572498707
205,52420,0.0051444549085614254
206,52464,0.003916474278635328
207,52508,0.004289443331769061
208,52552,0.004060228401255249
209,52596,0.005358072746762638
210,52640,0.0036299903051070924
211,52684,0.006217943685974542
212,52728,0.0036336216335770906
213,52772,0.004122176036794138
214,52816,0.004067637313444665
215,52860,0.0045287016543274685
216,52904,0.005448842584651002
217,52948,0.005216384763935767
218,52992,0.00363391147681508
219,53036,0.0037321746788110234
220,53080,0.004075178881724521
221,53124,0.0033493475241346857
222,53168,0.003313008999181974
223,53212,0.0032620251272964416
224,53256,0.005388720383433187
225,53300,0.0042094490154643395
226,53344,0.004737777128282335
227,53388,0.003678100092341007
228,53432,0.0035226824569109362
229,53476,0.0038054505034136204
230,53520,0.004142857353708774
231,53564,0.004103196215014159
232,53608,0.003462218946969241
233,53652,0.003331168888692785
234,53696,0.005325830750013499
235,53740,0.0033828940162069295
236,53784,0.004285720746543763
237,53828,0.004647122655197759
238,53872,0.004078938781314027
239,53916,0.0037622614357283235
240,53960,0.003484113529648791
241,54004,0.0037262278503442936
242,54048,0.0030405518972261916
243,54092,0.0038514139742670058
244,54136,0.0039010403305658856
245,54180,0.0035897933694698076
246,54224,0.003433838039414724
247,54268,0.003527581234337098
248,54312,0.004583566094431891
249,54356,0.0034578127581694307
250,54400,0.00359474131029699
251,54444,0.004109400935804609
252,54488,0.0035256923460682816
253,54532,0.0031633084788337236
254,54576,0.0029850187947094184
255,54620,0.0048931012429746885
256,54664,0.0042799240280000555
257,54708,0.004008891335212045
258,54752,0.003282339933781962
259,54796,0.0036131371945641853
260,54840,0.005995790165006962
261,54884,0.00503432911619646
262,54928,0.0037824109242760823
263,54972,0.003942551023135992
264,55016,0.004185892274144001
265,55060,0.004561918114247425
266,55104,0.004691618966879578
267,55148,0.0030397022991649255
268,55192,0.0034439601583041908
269,55236,0.003837629963579136
270,55280,0.00346607564315998
271,55324,0.0028219926320697014
272,55368,0.004681476338766243
273,55412,0.003726282517549405
274,55456,0.002985588101959308
275,55500,0.003816045138262632
276,55544,0.004294035210979432
277,55588,0.003313585523979449
278,55632,0.005838784937018759
279,55676,0.003797507462766198
280,55720,0.003714104312485402
281,55764,0.004301024409707589
282,55808,0.004303248544044782
283,55852,0.0033716820062651503
284,55896,0.0025386566553993544
285,55940,0.003361346669130752
286,55984,0.0030554038172449934
287,56028,0.003116593728260263
288,56072,0.0036604354283347714
289,56116,0.0035058567248369837
290,56160,0.0037282380709798947
291,56204,0.00308002236887326
292,56248,0.003747598179248955
293,56292,0.0034884824116704215
294,56336,0.004088249085707946
295,56380,0.003471564153395098
296,56424,0.0029755309656331256
297,56468,0.0032411453639994607
298,56512,0.003830512617793636
299,56556,0.003046292192773558
300,56600,0.0029287994828345
