Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
1,6250,4.238547254028321,5.318,0.001264809883323754
2,12500,3.7446741803359984,12.114,0.0008943914160587581
3,18750,3.4285577960777283,17.762,0.0007302772695393476
4,25000,3.175456742038727,22.334,0.0006324428833024958
5,31250,2.9586378162002562,26.178,0.0005656763741996563
6,37500,2.766653896083832,30.248,0.0005163908943282987
7,43750,2.6021815041160585,33.598,0.0004780859799252085
8,50000,2.4519574675369262,36.666,0.00044720912343108394
9,56250,2.3167267428064346,39.744,0.0004216332735211207
10,62500,2.2018442878341675,41.844,0.00039999680003839947
11,68750,2.0972754133939744,44.102,0.00038138226201914465
12,75000,2.006190951528549,46.508,0.0003651459373719759
13,81250,1.9182335186243058,48.612,0.0003508210488306924
14,87500,1.8422304579305648,50.096,0.00033805977012681094
15,93750,1.7644230276584625,52.18,0.00032659689052565253
16,100000,1.701927430653572,53.528,0.0003162261848898663
17,106250,1.6402454151630401,55.034,0.0003067845518503364
18,112500,1.5853143174433708,56.54,0.00029814107193148576
19,118750,1.5310400695300102,57.67,0.0002901892781969846
20,125000,1.4880577041840553,58.702,0.0002828415811105573
21,131250,1.4371409446406365,60.084,0.000276025172214479
22,137500,1.393854383083582,60.994,0.00026967896433630046
23,143750,1.3503143641304969,61.812,0.0002637512719641817
24,150000,1.3091817767906189,63.074,0.0002581980290884986
25,156250,1.269306236591339,64.016,0.00025298140327427513
26,162500,1.235305234155655,64.832,0.0002480687058912654
27,168750,1.2006514014816285,65.94,0.00024343152650254537
28,175000,1.1669300712525845,66.566,0.00023904503888202904
29,181250,1.1397015030527116,67.208,0.00023488743984142386
30,187500,1.105877516669631,68.218,0.00023093949183802654
31,190625,0.8739487563943863,74.192,0.0002290387329690028
32,193750,0.8318526467657089,75.594,0.00022718414741791168
33,196875,0.8007739141798019,76.412,0.00022537389555018383
34,200000,0.7859674271249771,76.826,0.0002236062387350809
35,203125,0.7631934148406982,77.334,0.0002218795323257612
36,206250,0.7426896425056457,77.948,0.00022019221922659981
37,209375,0.7217414162707328,78.62,0.00021854282399057335
38,212500,0.708105585603714,78.906,0.00021692994739585104
39,215625,0.6941624020028114,79.312,0.0002153522614562824
40,218750,0.6738068082761764,79.884,0.00021380850482534414
41,221875,0.6624485887336731,80.196,0.00021229747855739607
42,225000,0.6395368676924705,80.78,0.0002108180421938743
43,228125,0.6262106244635582,81.386,0.00020936911014538806
44,231250,0.6123866196775436,81.544,0.00020794964834363933
45,234375,0.5956305609416962,82.09,0.0002065586711397005
46,237500,0.5871973403644561,82.364,0.0002051952384275099
47,240625,0.5650916708421707,82.9,0.00020385845297351014
48,243750,0.5585187935674191,83.242,0.00020254745793519448
49,246875,0.549426998372078,83.254,0.00020126143455296856
50,250000,0.5318583833324909,83.942,0.0001999996000012
51,253125,0.5112859975838662,84.662,0.0001987612053856424
52,256250,0.5018445137107372,84.758,0.00019754553387559375
53,259375,0.4902884857916832,85.154,0.0001963518989602065
54,262500,0.4783030163407326,85.454,0.00019517964281931248
55,265625,0.4631114214706421,85.902,0.00019402813479997994
56,268750,0.4608100482940674,85.944,0.00019289676999078708
57,271875,0.4451610217368603,86.428,0.00019178496788649108
58,275000,0.43564418050050735,86.768,0.0001906921711363952
59,278125,0.42024667168855667,87.27,0.00018961784437028495
60,281250,0.4107597387468815,87.744,0.00018856147309631404
61,282813,0.29215477610999624,91.566,0.000188039699220753
62,284376,0.2727315837680645,92.424,0.00018752223295771646
63,285939,0.2644437019518378,92.662,0.00018700901536091049
64,287502,0.2588008337118499,92.796,0.00018649998860718233
65,289065,0.2507655004889097,93.138,0.00018599509596915455
66,290628,0.2435726557768314,93.348,0.00018549428178867098
67,292191,0.2393345993824937,93.538,0.00018499749145102376
68,293754,0.2359728993072162,93.556,0.00018450467135993669
69,295317,0.22955802171917122,93.834,0.00018401576891327676
70,296880,0.22660670280742554,93.832,0.0001835307324794708
71,298443,0.2199068314378565,94.044,0.0001830495113746017
72,300006,0.21376524670186595,94.406,0.00018257205584016215
73,301569,0.20989563246034157,94.424,0.00018209831702144306
74,303132,0.20330188375011668,94.544,0.00018162824694653603
75,304695,0.198738800834862,94.774,0.00018116179850592866
76,306258,0.19789475281928415,94.768,0.00018069892543267342
77,307821,0.19227141759674746,94.914,0.00018023958228311117
78,309384,0.19072770757775848,94.97,0.00017978372441813093
79,310947,0.18615922561452813,95.13,0.00017933130798494828
80,312510,0.18115837062260354,95.282,0.00017888228989938575
81,314073,0.18383906188439422,95.28,0.00017843662782863882
82,315636,0.18118952622044873,95.246,0.00017799428017451185
83,317199,0.17489451333470477,95.432,0.00017755520605710877
84,318762,0.17050628567868825,95.562,0.00017711936529896436
85,320325,0.1651435361034639,95.758,0.000176686718409602
86,321888,0.16640909033531343,95.664,0.00017625722657050374
87,323451,0.16259369539050475,95.83,0.00017583085162048117
88,325014,0.15872934361966237,95.972,0.00017540755604143307
89,326577,0.15495007018596219,96.084,0.00017498730294447843
90,328140,0.15405163264720775,96.08,0.00017457005605645373
91,328922,0.11742530289151328,97.342,0.00017436241624513838
92,329704,0.11393147299204336,97.476,0.00017415551559807116
