Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
1,6250,4.267765132293701,4.974,0.1
2,12500,3.7047262792396545,12.95,0.1
3,18750,3.317977104625702,19.83,0.1
4,25000,3.0284390631580353,25.272,0.1
5,31250,2.785153382472992,29.92,0.1
6,37500,2.5537372746944427,34.716,0.1
7,43750,2.385541918306351,38.404,0.1
8,50000,2.233964285001755,41.238,0.1
9,56250,2.1059975281620025,44.188,0.1
10,62500,2.0125295846796036,46.112,0.1
11,68750,1.9249891922402382,48.092,0.1
12,75000,1.8435865327501297,49.968,0.1
13,81250,1.7614566390275954,52.008,0.1
14,87500,1.7142706144785882,52.984,0.1
15,93750,1.638158195335865,55.04,0.1
16,100000,1.593806406737566,55.75,0.1
17,106250,1.5362099219691754,57.32,0.1
18,112500,1.4841002795925737,58.302,0.1
19,118750,1.436416387400627,59.618,0.1
20,125000,1.398504310696125,60.592,0.1
21,131250,1.352944503426552,61.678,0.1
22,137500,1.3102532865154743,62.816,0.1
23,143750,1.279326660888791,63.244,0.1
24,150000,1.2308171773128211,64.678,0.1
25,156250,1.2059950486451387,65.432,0.1
26,162500,1.1771680472779273,66.184,0.1
27,168750,1.1349017821884155,67.156,0.1
28,175000,1.107891338788867,67.706,0.1
29,181250,1.0654899916887284,69.156,0.1
30,187500,1.0435108063849807,69.44,0.1
31,193056,0.959944313775233,71.684,0.10133535026863492
32,198612,0.9207961701444712,72.764,0.10133535026863492
33,204168,0.8925099362439193,73.31,0.10133535026863492
34,209724,0.8662636145306356,73.948,0.10133535026863492
35,215280,0.8486466251559759,74.472,0.10133535026863492
36,220836,0.8194389090463626,75.358,0.10133535026863492
37,226392,0.7985068862561118,75.85,0.10133535026863492
38,231948,0.766105385973015,76.758,0.10133535026863492
39,237504,0.7572070425711546,76.802,0.10133535026863492
40,243060,0.7345185100623588,77.64,0.10133535026863492
41,248616,0.7201081255868313,78.2,0.10133535026863492
42,254172,0.6954068101759325,78.644,0.10133535026863492
43,259728,0.681011294793117,79.18,0.10133535026863492
44,265284,0.6655044638879646,79.728,0.10133535026863492
45,270840,0.6432044587012972,80.298,0.10133535026863492
46,276396,0.6280819660669432,80.698,0.10133535026863492
47,281952,0.6060580383260881,81.112,0.10133535026863492
48,287508,0.6038647041727065,81.374,0.10133535026863492
49,293064,0.5823879842654801,81.984,0.10133535026863492
50,298620,0.5693443833806406,82.406,0.10133535026863492
51,304176,0.5588037852724898,82.464,0.10133535026863492
52,309732,0.5525012916174672,82.698,0.10133535026863492
53,315288,0.5277312472546047,83.652,0.10133535026863492
54,320844,0.5090932045787963,84.192,0.10133535026863492
55,326400,0.5127108935990558,84.12,0.10133535026863492
56,331956,0.49350197284509534,84.592,0.10133535026863492
57,337512,0.4891449494677052,84.642,0.10133535026863492
58,343068,0.466931014662452,85.394,0.10133535026863492
59,348624,0.45288321480341975,85.792,0.10133535026863492
60,354180,0.4533707135762913,85.648,0.10133535026863492
61,359180,0.3968927897034446,87.474,0.10333837567158731
62,364180,0.3762145680852234,87.986,0.10333837567158731
63,369180,0.35964929104993937,88.494,0.10333837567158731
64,374180,0.35253909495223196,88.88,0.10333837567158731
65,379180,0.35487298844384496,88.694,0.10333837567158731
66,384180,0.3414470775348571,89.252,0.10333837567158731
67,389180,0.33506058537818023,89.326,0.10333837567158731
68,394180,0.3205693112476234,89.828,0.10333837567158731
69,399180,0.3187180428813357,89.936,0.10333837567158731
70,404180,0.3071101504332793,90.192,0.10333837567158731
71,409180,0.3076925037232053,90.13,0.10333837567158731
72,414180,0.301567868531225,90.398,0.10333837567158731
