Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
1,6250,4.305811405982971,4.794,0.1
2,12500,3.64983049949646,13.982,0.09999725846827562
3,18750,3.236081209907532,20.938,0.09998903417374229
4,25000,2.9195674107170104,27.346,0.0999753280182866
5,31250,2.6657455021476744,31.968,0.09995614150494293
6,37500,2.4547156868648528,36.518,0.0999314767377287
7,43750,2.287344800653458,40.036,0.09990133642141359
8,50000,2.1500145594024658,43.132,0.0998657238612229
9,56250,2.0272185657405855,45.682,0.09982464296247523
10,62500,1.938714646487236,47.684,0.099778098230154
11,68750,1.8468158891010285,49.758,0.09972609476841367
12,75000,1.7744321283769608,51.778,0.09966863828001983
13,81250,1.6987255962634087,53.402,0.09960573506572391
14,87500,1.6327685600745678,54.93,0.09953739202357219
15,93750,1.5820906986939907,56.186,0.09946361664814943
16,100000,1.5246710872256757,57.52,0.0993844170297569
17,106250,1.471783979227543,58.736,0.09929980185352526
18,112500,1.4270840173220634,59.744,0.0992097803984621
19,118750,1.371547110273242,61.064,0.09911436253643445
20,125000,1.3354252029633522,61.994,0.09901355873108611
21,131250,1.291974840348959,62.89,0.09890738003669029
22,137500,1.2620801933181285,63.928,0.09879583809693737
23,143750,1.217999888740778,64.928,0.09867894514365802
24,150000,1.1818106386061014,65.99,0.09855671399548181
25,156250,1.1494253261053562,66.758,0.09842915805643157
26,162500,1.1121321578657628,67.728,0.09829629131445343
27,168750,1.0802409855109454,68.418,0.09815812833988292
28,175000,1.0575143882006406,69.144,0.09801468428384717
29,181250,1.0256099361931532,69.85,0.09786597487660338
30,187500,0.9873568947957456,70.968,0.09771201642581387
31,190625,0.6987940499588847,78.682,0.09755282581475772
32,193750,0.6226419190299511,80.774,0.09738842050047931
33,196875,0.5859705866724253,81.868,0.09721881851187408
34,200000,0.5577653382802009,82.506,0.0970440384477113
35,203125,0.5275066731405258,83.194,0.0968640994745946
36,206250,0.5058884638503194,84.116,0.0966790213248601
37,209375,0.48006599591851234,84.766,0.09648882429441259
38,212500,0.4630667180249095,85.308,0.09629352924049978
39,215625,0.44611125346034763,85.586,0.09609315757942506
40,218750,0.41575361181765796,86.856,0.09588773128419908
41,221875,0.4066045076879859,86.976,0.09567727288213007
42,225000,0.38695868862003086,87.498,0.09546180545235346
43,228125,0.3816910673049092,87.724,0.09524135262330101
44,231250,0.36589010202750566,88.02,0.09501593857010972
45,234375,0.3550554259402305,88.562,0.09478558801197068
46,237500,0.33603545484110714,89.156,0.09455032620941842
47,240625,0.3206630646365881,89.584,0.09431017896156076
48,243750,0.31360542863518,89.736,0.09406517260324962
49,246875,0.2933249196244776,90.46,0.09381533400219319
50,250000,0.292637863018997,90.326,0.09356069055600949
51,253125,0.2884267006257176,90.63,0.09330127018922195
52,256250,0.27175636923223734,91.138,0.0930371013501972
53,259375,0.2566460395483673,91.488,0.09276821300802535
54,262500,0.2595745256447047,91.468,0.09249463464934321
55,265625,0.25238243225216866,91.678,0.09221639627510077
