Epoch,Steps,Train Loss,Train Accuracy,Learning Rate
62,24242,nan,1.0,0.0006422540022122636
63,24633,nan,1.0,0.0006371365674657306
64,25024,nan,1.0,0.000632139541241014
65,25415,nan,1.0,0.0006272582745791512
66,25806,nan,1.0,0.0006224883659956842
67,26197,nan,1.0,0.000617825644796735
68,26588,nan,1.0,0.0006132661557495302
69,26979,nan,1.0,0.0006088061449793081
70,27370,nan,1.0,0.0006044420469783244
71,27761,nan,1.0,0.0006001704726247766
72,28152,nan,1.0,0.0005959881981201572
73,28543,nan,1.0,0.0005918921547629731
74,28934,nan,1.0,0.0005878794194851151
75,29325,nan,1.0,0.0005839472060845607
76,29716,nan,1.0,0.0005800928570946547
77,30107,nan,1.0,0.0005763138362360562
78,30498,nan,1.0,0.0005726077214026385
79,30889,nan,1.0,0.0005689721981372696
80,31280,nan,1.0,0.0005654050535575432
81,31671,nan,1.0,0.0005619041706952426
82,32062,nan,1.0,0.0005584675232166391
83,32453,nan,1.0,0.0005550931704937115
84,32844,nan,1.0,0.0005517792529990492
85,33235,nan,1.0,0.0005485239879996134
86,33626,nan,1.0,0.0005453256655267037
87,34017,nan,1.0,0.0005421826446014316
88,34408,nan,1.0,0.0005390933496967767
89,34799,nan,1.0,0.0005360562674188974
90,35190,nan,1.0,0.0005330699433918158
91,35581,nan,1.0,0.0005301329793309109
92,35972,nan,1.0,0.0005272440302918436
93,36363,nan,1.0,0.0005244018020826205
94,36754,nan,1.0,0.0005216050488274802
95,37145,nan,1.0,0.0005188525706721958
96,37536,nan,1.0,0.0005161432116211832
97,37927,nan,1.0,0.0005134758574975675
98,38318,nan,1.0,0.0005108494340180292
99,38709,nan,1.0,0.0005082629049748715
100,39100,nan,1.0,0.0005057152705183286
101,39491,nan,1.0,0.0005032055655326403
102,39882,nan,1.0,0.0005007328580999095
103,40273,nan,1.0,0.0004982962480461841
104,40664,nan,1.0,0.0004958948655646155
105,41055,nan,1.0,0.0004935278699109096
106,41446,nan,1.0,0.0004911944481666258
107,41837,nan,1.0,0.0004888938140661946
108,42228,nan,1.0,0.00048662520688380834
109,42619,nan,1.0,0.0004843878903766079
110,43010,nan,1.0,0.00048218115178082915
111,43401,nan,1.0,0.00048000430085780364
112,43792,nan,1.0,0.00047785666898691114
113,44183,nan,1.0,0.00047573760830277903
114,44574,nan,1.0,0.0004736464908741989
115,44965,nan,1.0,0.00047158270792239823
116,45356,nan,1.0,0.00046954566907645714
117,45747,nan,1.0,0.00046753480166380074
118,46138,nan,1.0,0.00046554955003383293
119,46529,nan,1.0,0.0004635893749128962
120,46920,nan,1.0,0.0004616537527888572
121,47311,nan,1.0,0.0004597421753237242
122,47702,nan,1.0,0.00045785414879279823
123,48093,nan,1.0,0.00045598919354895487
124,48484,nan,1.0,0.0004541468435107352
125,48875,nan,1.0,0.0004523266456730055
126,49266,nan,1.0,0.0004505281596390201
127,49657,nan,1.0,0.0004487509571727891
128,50048,nan,1.0,0.0004469946217707165
129,50439,nan,1.0,0.00044525874825153986
130,50830,nan,1.0,0.00044354294236364936
131,51221,nan,1.0,0.0004418468204089265
132,51612,nan,1.0,0.00044017000888228535
133,52003,nan,1.0,0.0004385121441261483
134,52394,nan,1.0,0.00043687287199912974
135,52785,nan,1.0,0.0004352518475582434
136,53176,nan,1.0,0.0004336487347539849
137,53567,nan,1.0,0.00043206320613767724
138,53958,nan,1.0,0.0004304949425805028
139,54349,nan,1.0,0.00042894363300367133
140,54740,nan,1.0,0.00042740897411920733
141,55131,nan,1.0,0.0004258906701808679
142,55522,nan,1.0,0.00042438843274472345
143,55913,nan,1.0,0.0004229019804389642
144,56304,nan,1.0,0.0004214310387425132
145,56695,nan,1.0,0.0004199753397720516
146,57086,nan,1.0,0.00041853462207708096
147,57477,nan,1.0,0.00041710863044266554
148,57868,nan,1.0,0.00041569711569951814
149,58259,nan,1.0,0.0004142998345411081
150,58650,nan,1.0,0.0004129165493474856
151,59041,nan,1.0,0.0004115470280155345
152,59432,nan,1.0,0.0004101910437953767
153,59823,nan,1.0,0.0004088483751326678
154,60214,nan,1.0,0.00040751880551653346
155,60605,nan,1.0,0.00040620212333291044
156,60996,nan,1.0,0.00040489812172306706
157,61387,nan,1.0,0.0004036065984470869
158,61778,nan,1.0,0.0004023273557521131
159,62169,nan,1.0,0.00040106020024515673
160,62560,nan,1.0,0.00039980494277028493
161,62951,nan,1.0,0.00039856139829000983
162,63342,nan,1.0,0.0003973293857707117
163,63733,nan,1.0,0.00039610872807193374
164,64124,nan,1.0,0.000394899251839395
165,64515,nan,1.0,0.0003937007874015748
166,64906,nan,1.0,0.00039251316866972975
167,65297,nan,1.0,0.00039133623304120693
168,65688,nan,1.0,0.0003901698213059284
169,66079,nan,1.0,0.0003890137775559232
170,66470,nan,1.0,0.00038786794909779034
171,66861,nan,1.0,0.00038673218636798163
172,67252,nan,1.0,0.0003856063428507974
173,67643,nan,1.0,0.0003844902749989931
174,68034,nan,1.0,0.0003833838421568991
175,68425,nan,1.0,0.00038228690648595956
176,68816,nan,1.0,0.0003811993328926024
177,69207,nan,1.0,0.00038012098895835354
178,69598,nan,1.0,0.00037905174487211276
179,69989,nan,1.0,0.00037799147336451473
180,70380,nan,1.0,0.000376940049644297
181,70771,nan,1.0,0.0003758973513366054
182,71162,nan,1.0,0.00037486325842316575
183,71553,nan,1.0,0.0003738376531842564
184,71944,nan,1.0,0.00037282042014241733
185,72335,nan,1.0,0.00037181144600783537
186,72726,nan,1.0,0.0003708106196253468
187,73117,nan,1.0,0.00036981783192299933
188,73508,nan,1.0,0.00036883297586212324
189,73899,nan,1.0,0.0003678559463888549
190,74290,nan,1.0,0.00036688664038706756
191,74681,nan,1.0,0.00036592495663265797
192,75072,nan,1.0,0.0003649707957491443
193,75463,nan,1.0,0.00036402406016453173
194,75854,nan,1.0,0.00036308465406940216
195,76245,nan,1.0,0.0003621524833761867
196,76636,nan,1.0,0.0003612274556795842
197,77027,nan,1.0,0.00036030948021808454
198,77418,nan,1.0,0.0003593984678365629
199,77809,nan,1.0,0.00035849433094990957
200,78200,nan,1.0,0.0003575969835076596
201,78591,nan,1.0,0.0003567063409595935
202,78982,nan,1.0,0.0003558223202222745
203,79373,nan,1.0,0.0003549448396464934
204,79764,nan,1.0,0.000354073818985593
205,80155,nan,1.0,0.00035320917936464293
206,80546,nan,1.0,0.00035235084325043847
207,80937,nan,1.0,0.00035149873442229766
208,81328,nan,1.0,0.00035065277794363097
209,81719,nan,1.0,0.0003498129001342613
210,82110,nan,1.0,0.0003489790285434679
211,82501,nan,1.0,0.0003481510919237358
212,82892,nan,1.0,0.0003473290202051854
213,83283,nan,1.0,0.00034651274447066404
214,83674,nan,1.0,0.0003457021969314784
215,84065,nan,1.0,0.0003448973109037479
216,84456,nan,1.0,0.0003440980207853616
217,84847,nan,1.0,0.00034330426203351897
218,85238,nan,1.0,0.00034251597114283916
219,85629,nan,1.0,0.00034173308562401926
220,86020,nan,1.0,0.0003409555439830279
221,86411,nan,1.0,0.00034018328570081634
222,86802,nan,1.0,0.0003394162512135333
223,87193,nan,1.0,0.00033865438189322833
224,87584,nan,1.0,0.0003378976200290292
225,87975,nan,1.0,0.00033714590880878
226,88366,nan,1.0,0.00033639919230112655
227,88757,nan,1.0,0.0003356574154380371
228,89148,nan,1.0,0.0003349205239977436
229,89539,nan,1.0,0.00033418846458809447
230,89930,nan,1.0,0.00033346118463030547
231,90321,nan,1.0,0.0003327386323430976
232,90712,nan,1.0,0.00033202075672721185
233,91103,nan,1.0,0.0003313075075502895
234,91494,nan,1.0,0.00033059883533210853
235,91885,nan,1.0,0.0003298946913301658
236,92276,nan,1.0,0.00032919502752559526
237,92667,nan,1.0,0.00032849979660941396
238,93058,nan,1.0,0.0003278089519690855
239,93449,nan,1.0,0.0003271224476753937
240,93840,nan,1.0,0.0003264402384696171
241,94231,nan,1.0,0.0003257622797509959
242,94622,nan,1.0,0.0003250885275644851
243,95013,nan,1.0,0.00032441893858878453
244,95404,nan,1.0,0.00032375347012463885
245,95795,nan,1.0,0.0003230920800834005
246,96186,nan,1.0,0.0003224347269758493
247,96577,nan,1.0,0.00032178136990126
248,96968,nan,1.0,0.0003211319685367139
249,97359,nan,1.0,0.00032048648312664577
250,97750,nan,1.0,0.0003198448744726214
251,98141,nan,1.0,0.0003192071039233391
252,98532,nan,1.0,0.0003185731333648506
253,98923,nan,1.0,0.00031794292521099277
254,99314,nan,1.0,0.00031731644239402907
255,99705,nan,1.0,0.0003166936483554914
256,100096,nan,1.0,0.00031607450703721924
257,100487,nan,1.0,0.0003154589828725915
258,100878,nan,1.0,0.0003148470407779444
259,101269,nan,1.0,0.0003142386461441724
260,101660,nan,1.0,0.000313633764828507
261,102051,nan,1.0,0.00031303236314646877
262,102442,nan,1.0,0.0003124344078639881
263,102833,nan,1.0,0.00031183986618969187
264,103224,nan,1.0,0.00031124870576734986
265,103615,nan,1.0,0.00031066089466847915
266,104006,nan,1.0,0.00031007640138510045
267,104397,nan,1.0,0.00030949519482264485
268,104788,nan,1.0,0.00030891724429300534
269,105179,nan,1.0,0.00030834251950773145
270,105570,nan,1.0,0.0003077709905713618
271,105961,nan,1.0,0.0003072026279748928
272,106352,nan,1.0,0.00030663740258937873
273,106743,nan,1.0,0.0003060752856596618
274,107134,nan,1.0,0.00030551624879822766
275,107525,nan,1.0,0.0003049602639791836
276,107916,nan,1.0,0.00030440730353235797
277,108307,nan,1.0,0.0003038573401375152
278,108698,nan,1.0,0.00030331034681868705
279,109089,nan,1.0,0.00030276629693861464
280,109480,nan,1.0,0.00030222516419330017
281,109871,nan,1.0,0.00030168692260666523
282,110262,nan,1.0,0.00030115154652531344
283,110653,nan,1.0,0.00030061901061339505
284,111044,nan,1.0,0.00030008928984757077
285,111435,nan,1.0,0.0002995623595120733
286,111826,nan,1.0,0.0002990381951938637
287,112217,nan,1.0,0.0002985167727778805
288,112608,nan,1.0,0.0002979980684423799
289,112999,nan,1.0,0.0002974820586543648
290,113390,nan,1.0,0.00029696872016509997
291,113781,nan,1.0,0.0002964580300057128
292,114172,nan,1.0,0.00029594996548287664
293,114563,nan,1.0,0.0002954445041745753
294,114954,nan,1.0,0.0002949416239259469
295,115345,nan,1.0,0.0002944413028452046
296,115736,nan,1.0,0.00029394351929963494
297,116127,nan,1.0,0.0002934482519116681
298,116518,nan,1.0,0.0002929554795550223
299,116909,nan,1.0,0.00029246518135091904
300,117300,nan,1.0,0.0002919773366643668
