Epoch,Steps,Learning Rate,Batch Size
1,173,0.09985251491901109,128
1,174,0.09985166240409207,128
1,175,0.09985080988917307,128
1,176,0.09984995737425406,128
1,177,0.09984910485933504,128
1,178,0.09984825234441602,128
1,179,0.09984739982949703,128
1,180,0.09984654731457801,128
1,181,0.09984569479965899,128
1,182,0.09984484228474,128
1,183,0.09984398976982098,128
1,184,0.09984313725490196,128
1,185,0.09984228473998295,128
1,186,0.09984143222506395,128
1,187,0.09984057971014493,128
1,188,0.09983972719522592,128
1,189,0.09983887468030692,128
1,190,0.0998380221653879,128
1,191,0.09983716965046889,128
1,192,0.09983631713554987,128
1,193,0.09983546462063086,128
1,194,0.09983461210571186,128
1,195,0.09983375959079284,128
1,196,0.09983290707587383,128
1,197,0.09983205456095483,128
1,198,0.09983120204603581,128
1,199,0.0998303495311168,128
1,200,0.0998294970161978,128
1,201,0.09982864450127878,128
1,202,0.09982779198635977,128
1,203,0.09982693947144075,128
1,204,0.09982608695652175,128
1,205,0.09982523444160274,128
1,206,0.09982438192668372,128
1,207,0.09982352941176471,128
1,208,0.09982267689684571,128
1,209,0.09982182438192669,128
1,210,0.09982097186700767,128
1,211,0.09982011935208868,128
1,212,0.09981926683716966,128
1,213,0.09981841432225064,128
1,214,0.09981756180733163,128
1,215,0.09981670929241263,128
1,216,0.0998158567774936,128
1,217,0.0998150042625746,128
1,218,0.0998141517476556,128
1,219,0.09981329923273657,128
1,220,0.09981244671781757,128
1,221,0.09981159420289855,128
1,222,0.09981074168797954,128
1,223,0.09980988917306054,128
1,224,0.09980903665814152,128
1,225,0.09980818414322251,128
1,226,0.0998073316283035,128
1,227,0.09980647911338449,128
1,228,0.09980562659846548,128
1,229,0.09980477408354647,128
1,230,0.09980392156862745,128
1,231,0.09980306905370845,128
1,232,0.09980221653878943,128
1,233,0.09980136402387042,128
1,234,0.09980051150895142,128
1,235,0.0997996589940324,128
1,236,0.09979880647911339,128
1,237,0.09979795396419439,128
1,238,0.09979710144927537,128
1,239,0.09979624893435635,128
1,240,0.09979539641943735,128
1,241,0.09979454390451833,128
1,242,0.09979369138959931,128
1,243,0.09979283887468032,128
1,244,0.0997919863597613,128
1,245,0.09979113384484228,128
1,246,0.09979028132992328,128
1,247,0.09978942881500427,128
1,248,0.09978857630008525,128
1,249,0.09978772378516625,128
1,250,0.09978687127024723,128
1,251,0.09978601875532822,128
1,252,0.09978516624040921,128
1,253,0.0997843137254902,128
1,254,0.09978346121057119,128
1,255,0.09978260869565218,128
1,256,0.09978175618073316,128
1,257,0.09978090366581416,128
1,258,0.09978005115089515,128
1,259,0.09977919863597613,128
1,260,0.09977834612105713,128
1,261,0.09977749360613812,128
1,262,0.0997766410912191,128
1,263,0.0997757885763001,128
1,264,0.09977493606138108,128
1,265,0.09977408354646207,128
1,266,0.09977323103154306,128
1,267,0.09977237851662404,128
1,268,0.09977152600170502,128
1,269,0.09977067348678603,128
1,270,0.09976982097186701,128
1,271,0.09976896845694799,128
1,272,0.099768115942029,128
1,273,0.09976726342710998,128
1,274,0.09976641091219096,128
1,275,0.09976555839727196,128
1,276,0.09976470588235295,128
1,277,0.09976385336743393,128
1,278,0.09976300085251492,128
1,279,0.09976214833759592,128
1,280,0.0997612958226769,128
1,281,0.09976044330775789,128
1,282,0.09975959079283887,128
1,283,0.09975873827791987,128
1,284,0.09975788576300086,128
1,285,0.09975703324808184,128
1,286,0.09975618073316284,128
1,287,0.09975532821824383,128
1,288,0.09975447570332481,128
1,289,0.0997536231884058,128
1,290,0.0997527706734868,128
1,291,0.09975191815856778,128
1,292,0.09975106564364877,128
1,293,0.09975021312872975,128
1,294,0.09974936061381075,128
1,295,0.09974850809889174,128
1,296,0.09974765558397272,128
1,297,0.09974680306905372,128
1,298,0.09974595055413471,128
1,299,0.09974509803921569,128
1,300,0.09974424552429667,128
1,301,0.09974339300937768,128
1,302,0.09974254049445866,128
1,303,0.09974168797953964,128
1,304,0.09974083546462065,128
1,305,0.09973998294970163,128
1,306,0.09973913043478261,128
1,307,0.0997382779198636,128
1,308,0.0997374254049446,128
1,309,0.09973657289002558,128
1,310,0.09973572037510657,128
1,311,0.09973486786018755,128
1,312,0.09973401534526855,128
1,313,0.09973316283034954,128
1,314,0.09973231031543052,128
1,315,0.09973145780051151,128
1,316,0.09973060528559251,128
1,317,0.09972975277067349,128
1,318,0.09972890025575448,128
1,319,0.09972804774083548,128
1,320,0.09972719522591646,128
1,321,0.09972634271099745,128
1,322,0.09972549019607845,128
1,323,0.09972463768115943,128
1,324,0.09972378516624042,128
1,325,0.0997229326513214,128
1,326,0.0997220801364024,128
1,327,0.09972122762148339,128
1,328,0.09972037510656437,128
1,329,0.09971952259164535,128
1,330,0.09971867007672636,128
1,331,0.09971781756180734,128
1,332,0.09971696504688832,128
1,333,0.09971611253196933,128
1,334,0.0997152600170503,128
1,335,0.09971440750213129,128
1,336,0.09971355498721228,128
1,337,0.09971270247229327,128
1,338,0.09971184995737425,128
1,339,0.09971099744245525,128
1,340,0.09971014492753624,128
1,341,0.09970929241261722,128
1,342,0.09970843989769822,128
1,343,0.0997075873827792,128
1,344,0.09970673486786019,128
1,345,0.09970588235294119,128
1,346,0.09970502983802217,128
1,347,0.09970417732310316,128
1,348,0.09970332480818415,128
1,349,0.09970247229326513,128
1,350,0.09970161977834613,128
1,351,0.09970076726342712,128
1,352,0.0996999147485081,128
1,353,0.0996990622335891,128
1,354,0.09969820971867008,128
1,355,0.09969735720375107,128
1,356,0.09969650468883207,128
1,357,0.09969565217391305,128
1,358,0.09969479965899404,128
1,359,0.09969394714407503,128
1,360,0.09969309462915601,128
1,361,0.099692242114237,128
1,362,0.099691389599318,128
1,363,0.09969053708439898,128
1,364,0.09968968456947996,128
1,365,0.09968883205456096,128
1,366,0.09968797953964195,128
1,367,0.09968712702472293,128
1,368,0.09968627450980393,128
1,369,0.09968542199488492,128
1,370,0.0996845694799659,128
1,371,0.0996837169650469,128
1,372,0.09968286445012788,128
1,373,0.09968201193520887,128
1,374,0.09968115942028986,128
1,375,0.09968030690537084,128
1,376,0.09967945439045184,128
1,377,0.09967860187553283,128
1,378,0.09967774936061381,128
1,379,0.0996768968456948,128
1,380,0.0996760443307758,128
1,381,0.09967519181585678,128
1,382,0.09967433930093778,128
1,383,0.09967348678601876,128
1,384,0.09967263427109975,128
1,385,0.09967178175618074,128
1,386,0.09967092924126172,128
1,387,0.09967007672634272,128
1,388,0.09966922421142371,128
1,389,0.09966837169650469,128
1,390,0.09966751918158567,128
1,391,0.09966666666666668,128
2,392,0.09966581415174766,128
2,393,0.09966496163682864,128
2,394,0.09966410912190965,128
2,395,0.09966325660699063,128
2,396,0.09966240409207161,128
2,397,0.0996615515771526,128
2,398,0.0996606990622336,128
2,399,0.09965984654731458,128
2,400,0.09965899403239557,128
2,401,0.09965814151747655,128
2,402,0.09965728900255755,128
2,403,0.09965643648763854,128
2,404,0.09965558397271952,128
2,405,0.09965473145780052,128
2,406,0.09965387894288151,128
2,407,0.09965302642796249,128
2,408,0.09965217391304348,128
2,409,0.09965132139812448,128
2,410,0.09965046888320546,128
2,411,0.09964961636828645,128
2,412,0.09964876385336745,128
2,413,0.09964791133844843,128
2,414,0.09964705882352942,128
2,415,0.0996462063086104,128
2,416,0.0996453537936914,128
2,417,0.09964450127877239,128
2,418,0.09964364876385337,128
2,419,0.09964279624893435,128
2,420,0.09964194373401536,128
2,421,0.09964109121909634,128
2,422,0.09964023870417732,128
2,423,0.09963938618925833,128
2,424,0.09963853367433931,128
2,425,0.09963768115942029,128
2,426,0.09963682864450128,128
2,427,0.09963597612958228,128
2,428,0.09963512361466326,128
2,429,0.09963427109974425,128
2,430,0.09963341858482525,128
2,431,0.09963256606990623,128
2,432,0.09963171355498722,128
2,433,0.0996308610400682,128
2,434,0.0996300085251492,128
2,435,0.09962915601023019,128
2,436,0.09962830349531117,128
2,437,0.09962745098039216,128
2,438,0.09962659846547316,128
2,439,0.09962574595055414,128
2,440,0.09962489343563513,128
2,441,0.09962404092071613,128
2,442,0.0996231884057971,128
2,443,0.0996223358908781,128
2,444,0.09962148337595908,128
2,445,0.09962063086104007,128
2,446,0.09961977834612107,128
2,447,0.09961892583120205,128
2,448,0.09961807331628304,128
2,449,0.09961722080136404,128
2,450,0.09961636828644502,128
2,451,0.099615515771526,128
2,452,0.099614663256607,128
2,453,0.09961381074168799,128
2,454,0.09961295822676897,128
2,455,0.09961210571184996,128
2,456,0.09961125319693095,128
2,457,0.09961040068201193,128
2,458,0.09960954816709293,128
2,459,0.09960869565217392,128
2,460,0.0996078431372549,128
2,461,0.0996069906223359,128
2,462,0.09960613810741688,128
2,463,0.09960528559249787,128
2,464,0.09960443307757887,128
2,465,0.09960358056265985,128
2,466,0.09960272804774084,128
2,467,0.09960187553282183,128
2,468,0.09960102301790281,128
2,469,0.09960017050298381,128
2,470,0.0995993179880648,128
2,471,0.09959846547314578,128
2,472,0.09959761295822678,128
2,473,0.09959676044330776,128
2,474,0.09959590792838875,128
2,475,0.09959505541346975,128
2,476,0.09959420289855073,128
2,477,0.09959335038363172,128
2,478,0.09959249786871271,128
2,479,0.0995916453537937,128
2,480,0.09959079283887468,128
2,481,0.09958994032395568,128
2,482,0.09958908780903666,128
2,483,0.09958823529411764,128
2,484,0.09958738277919865,128
2,485,0.09958653026427963,128
2,486,0.09958567774936061,128
2,487,0.0995848252344416,128
2,488,0.0995839727195226,128
2,489,0.09958312020460358,128
2,490,0.09958226768968458,128
2,491,0.09958141517476556,128
2,492,0.09958056265984655,128
2,493,0.09957971014492754,128
2,494,0.09957885763000852,128
2,495,0.09957800511508952,128
2,496,0.09957715260017051,128
2,497,0.09957630008525149,128
2,498,0.09957544757033249,128
2,499,0.09957459505541348,128
2,500,0.09957374254049446,128
2,501,0.09957289002557546,128
2,502,0.09957203751065645,128
2,503,0.09957118499573743,128
2,504,0.09957033248081842,128
2,505,0.0995694799658994,128
2,506,0.0995686274509804,128
2,507,0.09956777493606139,128
2,508,0.09956692242114237,128
2,509,0.09956606990622335,128
2,510,0.09956521739130436,128
2,511,0.09956436487638534,128
2,512,0.09956351236146632,128
2,513,0.09956265984654733,128
2,514,0.09956180733162831,128
2,515,0.09956095481670929,128
2,516,0.09956010230179028,128
2,517,0.09955924978687128,128
2,518,0.09955839727195226,128
2,519,0.09955754475703325,128
2,520,0.09955669224211425,128
2,521,0.09955583972719523,128
2,522,0.09955498721227622,128
2,523,0.0995541346973572,128
2,524,0.0995532821824382,128
2,525,0.09955242966751919,128
2,526,0.09955157715260017,128
2,527,0.09955072463768116,128
2,528,0.09954987212276216,128
2,529,0.09954901960784314,128
2,530,0.09954816709292413,128
2,531,0.09954731457800513,128
2,532,0.09954646206308611,128
2,533,0.0995456095481671,128
2,534,0.09954475703324808,128
2,535,0.09954390451832908,128
2,536,0.09954305200341007,128
2,537,0.09954219948849105,128
2,538,0.09954134697357205,128
2,539,0.09954049445865304,128
2,540,0.09953964194373402,128
2,541,0.099538789428815,128
2,542,0.09953793691389601,128
2,543,0.09953708439897699,128
2,544,0.09953623188405797,128
2,545,0.09953537936913898,128
2,546,0.09953452685421996,128
2,547,0.09953367433930094,128
2,548,0.09953282182438193,128
2,549,0.09953196930946293,128
2,550,0.0995311167945439,128
2,551,0.0995302642796249,128
2,552,0.09952941176470588,128
2,553,0.09952855924978687,128
2,554,0.09952770673486787,128
2,555,0.09952685421994885,128
2,556,0.09952600170502984,128
2,557,0.09952514919011084,128
2,558,0.09952429667519182,128
2,559,0.09952344416027281,128
2,560,0.0995225916453538,128
2,561,0.09952173913043479,128
2,562,0.09952088661551578,128
2,563,0.09952003410059677,128
2,564,0.09951918158567775,128
2,565,0.09951832907075875,128
2,566,0.09951747655583973,128
2,567,0.09951662404092072,128
2,568,0.09951577152600172,128
2,569,0.0995149190110827,128
2,570,0.09951406649616368,128
2,571,0.09951321398124469,128
2,572,0.09951236146632567,128
2,573,0.09951150895140665,128
2,574,0.09951065643648765,128
2,575,0.09950980392156863,128
2,576,0.09950895140664962,128
2,577,0.09950809889173061,128
2,578,0.0995072463768116,128
2,579,0.09950639386189258,128
2,580,0.09950554134697358,128
2,581,0.09950468883205457,128
2,582,0.09950383631713555,128
2,583,0.09950298380221655,128
2,584,0.09950213128729753,128
2,585,0.09950127877237852,128
2,586,0.09950042625745951,128
2,587,0.0994995737425405,128
2,588,0.09949872122762149,128
2,589,0.09949786871270248,128
2,590,0.09949701619778346,128
2,591,0.09949616368286446,128
2,592,0.09949531116794545,128
2,593,0.09949445865302643,128
2,594,0.09949360613810743,128
2,595,0.0994927536231884,128
2,596,0.0994919011082694,128
2,597,0.0994910485933504,128
2,598,0.09949019607843138,128
2,599,0.09948934356351237,128
2,600,0.09948849104859336,128
2,601,0.09948763853367434,128
2,602,0.09948678601875532,128
2,603,0.09948593350383633,128
2,604,0.09948508098891731,128
2,605,0.09948422847399829,128
2,606,0.09948337595907929,128
2,607,0.09948252344416028,128
2,608,0.09948167092924126,128
2,609,0.09948081841432226,128
2,610,0.09947996589940325,128
2,611,0.09947911338448423,128
2,612,0.09947826086956522,128
2,613,0.0994774083546462,128
2,614,0.0994765558397272,128
2,615,0.09947570332480819,128
2,616,0.09947485080988917,128
2,617,0.09947399829497017,128
2,618,0.09947314578005116,128
2,619,0.09947229326513214,128
2,620,0.09947144075021314,128
2,621,0.09947058823529413,128
2,622,0.09946973572037511,128
2,623,0.0994688832054561,128
2,624,0.09946803069053708,128
2,625,0.09946717817561808,128
2,626,0.09946632566069907,128
2,627,0.09946547314578005,128
2,628,0.09946462063086105,128
2,629,0.09946376811594204,128
2,630,0.09946291560102302,128
2,631,0.099462063086104,128
2,632,0.09946121057118501,128
2,633,0.09946035805626599,128
2,634,0.09945950554134697,128
2,635,0.09945865302642798,128
2,636,0.09945780051150896,128
2,637,0.09945694799658994,128
2,638,0.09945609548167093,128
2,639,0.09945524296675193,128
2,640,0.09945439045183291,128
2,641,0.0994535379369139,128
2,642,0.09945268542199488,128
2,643,0.09945183290707588,128
2,644,0.09945098039215687,128
2,645,0.09945012787723785,128
2,646,0.09944927536231885,128
2,647,0.09944842284739984,128
2,648,0.09944757033248082,128
2,649,0.09944671781756181,128
2,650,0.09944586530264281,128
2,651,0.09944501278772379,128
2,652,0.09944416027280478,128
2,653,0.09944330775788578,128
2,654,0.09944245524296676,128
2,655,0.09944160272804775,128
2,656,0.09944075021312873,128
2,657,0.09943989769820973,128
2,658,0.09943904518329072,128
2,659,0.0994381926683717,128
2,660,0.09943734015345268,128
2,661,0.09943648763853369,128
2,662,0.09943563512361467,128
2,663,0.09943478260869565,128
2,664,0.09943393009377666,128
2,665,0.09943307757885764,128
2,666,0.09943222506393862,128
2,667,0.09943137254901961,128
2,668,0.0994305200341006,128
2,669,0.09942966751918159,128
2,670,0.09942881500426258,128
2,671,0.09942796248934357,128
2,672,0.09942710997442455,128
2,673,0.09942625745950555,128
2,674,0.09942540494458653,128
2,675,0.09942455242966752,128
2,676,0.09942369991474852,128
2,677,0.0994228473998295,128
2,678,0.09942199488491049,128
2,679,0.09942114236999149,128
2,680,0.09942028985507247,128
2,681,0.09941943734015346,128
2,682,0.09941858482523445,128
2,683,0.09941773231031543,128
2,684,0.09941687979539643,128
2,685,0.09941602728047741,128
2,686,0.0994151747655584,128
2,687,0.0994143222506394,128
2,688,0.09941346973572038,128
2,689,0.09941261722080137,128
2,690,0.09941176470588237,128
2,691,0.09941091219096335,128
2,692,0.09941005967604433,128
2,693,0.09940920716112533,128
2,694,0.09940835464620632,128
2,695,0.0994075021312873,128
2,696,0.09940664961636829,128
2,697,0.09940579710144928,128
2,698,0.09940494458653026,128
2,699,0.09940409207161126,128
2,700,0.09940323955669225,128
2,701,0.09940238704177323,128
2,702,0.09940153452685423,128
2,703,0.0994006820119352,128
2,704,0.0993998294970162,128
2,705,0.0993989769820972,128
2,706,0.09939812446717818,128
2,707,0.09939727195225917,128
2,708,0.09939641943734016,128
2,709,0.09939556692242114,128
2,710,0.09939471440750214,128
2,711,0.09939386189258313,128
2,712,0.09939300937766411,128
2,713,0.0993921568627451,128
2,714,0.09939130434782609,128
2,715,0.09939045183290708,128
2,716,0.09938959931798808,128
2,717,0.09938874680306906,128
2,718,0.09938789428815005,128
2,719,0.09938704177323104,128
2,720,0.09938618925831202,128
2,721,0.099385336743393,128
2,722,0.09938448422847401,128
2,723,0.09938363171355499,128
2,724,0.09938277919863597,128
2,725,0.09938192668371698,128
2,726,0.09938107416879796,128
2,727,0.09938022165387894,128
2,728,0.09937936913895994,128
2,729,0.09937851662404093,128
2,730,0.09937766410912191,128
2,731,0.0993768115942029,128
2,732,0.09937595907928388,128
2,733,0.09937510656436488,128
2,734,0.09937425404944587,128
2,735,0.09937340153452685,128
2,736,0.09937254901960785,128
2,737,0.09937169650468884,128
2,738,0.09937084398976982,128
2,739,0.09936999147485082,128
2,740,0.09936913895993181,128
2,741,0.09936828644501279,128
2,742,0.09936743393009378,128
2,743,0.09936658141517478,128
2,744,0.09936572890025576,128
2,745,0.09936487638533675,128
2,746,0.09936402387041773,128
2,747,0.09936317135549873,128
2,748,0.09936231884057972,128
2,749,0.0993614663256607,128
2,750,0.09936061381074168,128
2,751,0.09935976129582269,128
2,752,0.09935890878090367,128
2,753,0.09935805626598465,128
2,754,0.09935720375106566,128
2,755,0.09935635123614664,128
2,756,0.09935549872122762,128
2,757,0.09935464620630861,128
2,758,0.09935379369138961,128
2,759,0.09935294117647059,128
2,760,0.09935208866155158,128
2,761,0.09935123614663258,128
2,762,0.09935038363171356,128
2,763,0.09934953111679455,128
2,764,0.09934867860187553,128
2,765,0.09934782608695653,128
2,766,0.09934697357203752,128
2,767,0.0993461210571185,128
2,768,0.0993452685421995,128
2,769,0.09934441602728049,128
2,770,0.09934356351236147,128
2,771,0.09934271099744246,128
2,772,0.09934185848252346,128
2,773,0.09934100596760444,128
2,774,0.09934015345268543,128
2,775,0.09933930093776641,128
2,776,0.0993384484228474,128
2,777,0.0993375959079284,128
2,778,0.09933674339300938,128
2,779,0.09933589087809037,128
2,780,0.09933503836317137,128
2,781,0.09933418584825235,128
2,782,0.09933333333333333,128
3,783,0.09933248081841434,128
3,784,0.09933162830349532,128
3,785,0.0993307757885763,128
3,786,0.09932992327365729,128
3,787,0.09932907075873829,128
3,788,0.09932821824381927,128
3,789,0.09932736572890026,128
3,790,0.09932651321398125,128
3,791,0.09932566069906223,128
3,792,0.09932480818414323,128
3,793,0.09932395566922421,128
3,794,0.0993231031543052,128
3,795,0.0993222506393862,128
3,796,0.09932139812446718,128
3,797,0.09932054560954817,128
3,798,0.09931969309462917,128
3,799,0.09931884057971015,128
3,800,0.09931798806479114,128
3,801,0.09931713554987213,128
3,802,0.09931628303495312,128
3,803,0.09931543052003411,128
3,804,0.0993145780051151,128
3,805,0.09931372549019608,128
3,806,0.09931287297527708,128
3,807,0.09931202046035806,128
3,808,0.09931116794543905,128
3,809,0.09931031543052005,128
3,810,0.09930946291560103,128
3,811,0.09930861040068201,128
3,812,0.09930775788576301,128
3,813,0.099306905370844,128
3,814,0.09930605285592498,128
3,815,0.09930520034100598,128
3,816,0.09930434782608696,128
3,817,0.09930349531116794,128
3,818,0.09930264279624894,128
3,819,0.09930179028132993,128
3,820,0.09930093776641091,128
3,821,0.0993000852514919,128
3,822,0.0992992327365729,128
3,823,0.09929838022165388,128
3,824,0.09929752770673488,128
3,825,0.09929667519181586,128
3,826,0.09929582267689685,128
3,827,0.09929497016197784,128
3,828,0.09929411764705882,128
3,829,0.09929326513213982,128
3,830,0.09929241261722081,128
3,831,0.09929156010230179,128
3,832,0.09929070758738279,128
3,833,0.09928985507246378,128
3,834,0.09928900255754476,128
3,835,0.09928815004262576,128
3,836,0.09928729752770674,128
3,837,0.09928644501278773,128
3,838,0.09928559249786872,128
3,839,0.0992847399829497,128
3,840,0.0992838874680307,128
3,841,0.09928303495311169,128
3,842,0.09928218243819267,128
3,843,0.09928132992327365,128
3,844,0.09928047740835466,128
3,845,0.09927962489343564,128
3,846,0.09927877237851662,128
3,847,0.09927791986359762,128
3,848,0.09927706734867861,128
3,849,0.09927621483375959,128
3,850,0.09927536231884058,128
3,851,0.09927450980392158,128
3,852,0.09927365728900256,128
3,853,0.09927280477408355,128
3,854,0.09927195225916453,128
3,855,0.09927109974424553,128
3,856,0.09927024722932652,128
3,857,0.0992693947144075,128
3,858,0.0992685421994885,128
3,859,0.09926768968456949,128
3,860,0.09926683716965047,128
3,861,0.09926598465473147,128
3,862,0.09926513213981246,128
3,863,0.09926427962489344,128
3,864,0.09926342710997443,128
3,865,0.09926257459505541,128
3,866,0.09926172208013641,128
3,867,0.0992608695652174,128
3,868,0.09926001705029838,128
3,869,0.09925916453537938,128
3,870,0.09925831202046037,128
3,871,0.09925745950554135,128
3,872,0.09925660699062233,128
3,873,0.09925575447570334,128
3,874,0.09925490196078432,128
3,875,0.0992540494458653,128
3,876,0.09925319693094631,128
3,877,0.09925234441602729,128
3,878,0.09925149190110827,128
3,879,0.09925063938618926,128
3,880,0.09924978687127026,128
3,881,0.09924893435635124,128
3,882,0.09924808184143223,128
3,883,0.09924722932651321,128
3,884,0.0992463768115942,128
3,885,0.0992455242966752,128
3,886,0.09924467178175618,128
3,887,0.09924381926683717,128
3,888,0.09924296675191817,128
3,889,0.09924211423699915,128
3,890,0.09924126172208014,128
3,891,0.09924040920716114,128
3,892,0.09923955669224212,128
3,893,0.09923870417732311,128
3,894,0.0992378516624041,128
3,895,0.09923699914748509,128
3,896,0.09923614663256608,128
3,897,0.09923529411764706,128
3,898,0.09923444160272805,128
3,899,0.09923358908780905,128
3,900,0.09923273657289003,128
3,901,0.09923188405797101,128
3,902,0.09923103154305202,128
3,903,0.099230179028133,128
3,904,0.09922932651321398,128
3,905,0.09922847399829499,128
3,906,0.09922762148337597,128
3,907,0.09922676896845695,128
3,908,0.09922591645353794,128
3,909,0.09922506393861893,128
3,910,0.09922421142369992,128
3,911,0.09922335890878091,128
3,912,0.0992225063938619,128
3,913,0.09922165387894288,128
3,914,0.09922080136402388,128
3,915,0.09921994884910486,128
3,916,0.09921909633418585,128
3,917,0.09921824381926685,128
3,918,0.09921739130434783,128
3,919,0.09921653878942882,128
3,920,0.09921568627450982,128
3,921,0.0992148337595908,128
3,922,0.09921398124467179,128
3,923,0.09921312872975278,128
3,924,0.09921227621483376,128
3,925,0.09921142369991476,128
3,926,0.09921057118499574,128
3,927,0.09920971867007673,128
3,928,0.09920886615515773,128
3,929,0.09920801364023871,128
3,930,0.0992071611253197,128
